policy_id,policyholder_id,vehicle_id,coverage_type,start_date,end_date,premium_usd,deductible_usd,is_active,agent_id,coverage_amount_usd
POL01516,PH01516,VH01516,Comprehensive,05-09-2019,2020-05-08,$4298.32,1194.61,1,AGT009,450399.94
POL01517,PH01517,VH01517,Collision,03 Apr 2022,2023-04-03,1226.53,756.16,Yes,AGT001,179980.32
POL01518,PH01518,VH01518,Third Party,24 Sep 2023,23/09/2024,$3237.1,490.26,False,AGT030,333134.38
POL01519,PH01519,VH01519,third party fire & theft,09/05/2019,08/05/2020,1480.34,,no,AGT021,291516.4
POL01520,PH01520,VH01520,Collision,08-10-2020,2021-08-10,328.16,1802.6,Y,AGT044,382546.36
POL01521,PH01521,VH01521,Third Party Fire & Theft,2023-07-18,17 Jul 2024,$2985.99,727.95,0,AGT015,296048.03
POL01522,PH01522,VH01522,Comprehensive,08 May 2019,07 May 2020,$4226.81,,FALSE,AGT041,373688.44
POL01523,PH01523,VH01523,Collision,24/04/2021,2022-04-24,3985.46,484.0,TRUE,AGT042,95756.69
POL01524,PH01524,VH01524,Third Party Fire & Theft,29 Aug 2020,29/08/2021,2296.54,798.76,0,AGT042,447019.98
POL01525,PH01525,VH01525,Third Party,23/03/2023,22 Mar 2024,676.37,658.36,Y,AGT021,149935.86
POL01526,PH01526,VH01526,Third Party Fire & Theft,20/12/2022,2023-12-20,2179.66,1707.78,False,AGT004,483732.87
POL01527,PH01527,VH01527,Comprehensive,05-30-2023,29/05/2024,4942.23,1969.99,1,AGT027,402101.04
POL01528,PH01528,VH01528,Collision,08 Jun 2022,06-08-2023,$3818.2,1523.63,TRUE,AGT024,173518.28
POL01529,PH01529,VH01529,Collision,2023-05-01,2024-04-30,3803.39,712.36,FALSE,AGT001,237072.45
POL01530,PH01530,VH01530,third party,2022-04-07,07/04/2023,1670.49,779.73,Yes,AGT005,130962.93
POL01531,PH01531,VH01531,Third Party,2019-04-13,2020-04-12,3391.99,1563.65,N,AGT011,324004.78
POL01532,PH01532,VH01532,third party fire & theft,25 Oct 2020,10-25-2021,4787.18,1653.55,0,AGT031,22953.74
POL01533,PH01533,VH01533,Third Party Fire & Theft,11-18-2020,2021-11-18,3180.96,298.28,No,AGT010,398514.35
POL01534,PH01534,VH01534,Collision,23 May 2023,2024-05-22,4628.99,1516.98,0,AGT028,405989.57
POL01535,PH01535,VH01535,Comprehensive,12 Mar 2021,12 Mar 2022,$3385.62,1024.44,yes,AGT027,221328.18
POL01536,PH01536,VH01536,Third Party Fire & Theft,07-13-2019,07-12-2020,4454.25,1999.77,N,AGT034,49018.09
POL01537,PH01537,VH01537,Third Party Fire & Theft,06/09/2020,06/09/2021,1496.44,1485.16,FALSE,AGT043,50086.71
POL01538,PH01538,VH01538,comprehensive,29 Nov 2021,24/11/2021,1368.61,916.93,No,AGT047,258695.77
POL01539,PH01539,VH01539,Collision,2022-07-08,08 Jul 2023,1007.42,1258.12,no,AGT004,135122.18
POL01540,PH01540,VH01540,comprehensive,11-24-2019,23 Nov 2020,2741.34,262.28,yes,AGT035,325458.94
POL01541,PH01541,VH01541,comprehensive,01-19-2021,19/01/2022,2591.58,1225.86,TRUE,AGT038,138188.72
POL01542,PH01542,VH01542,third party,01-12-2023,2024-01-12,1141.69,989.02,1,AGT043,133555.33
POL01543,PH01543,VH01543,Third Party Fire & Theft,11/01/2023,11/01/2024,3818.77,1430.07,yes,AGT042,154719.93
POL01544,PH01544,VH01544,third party fire & theft,15 Sep 2021,15/09/2022,4839.91,436.57,Y,AGT014,241207.53
POL01545,PH01545,VH01545,Comprehensive,18/09/2021,18 Sep 2022,2824.61,1811.36,TRUE,AGT038,487090.96
POL01546,PH01546,VH01546,Collision,2019-10-27,2020-10-26,3781.81,1791.44,0,AGT025,103604.11
POL01547,PH01547,VH01547,collision,2019-07-11,10 Jul 2020,3640.38,741.73,Y,AGT047,280889.68
POL01548,PH01548,VH01548,Collision,2021-01-16,01-16-2022,$2167.06,409.62,True,AGT040,146344.01
POL01549,PH01549,VH01549,collision,21/05/2021,21 May 2022,3409.02,1888.04,Yes,AGT016,235893.35
POL01550,PH01550,VH01550,Comprehensive,17/02/2020,16/02/2021,4200.32,1222.98,No,AGT035,300759.39
POL01551,PH01551,VH01551,Third Party,07 Oct 2024,10-07-2025,2823.41,559.06,No,AGT022,191842.87
POL01552,PH01552,VH01552,Comprehensive,2019-05-28,27 May 2020,$2150.45,244.92,0,AGT011,407585.94
POL01553,PH01553,VH01553,Third Party Fire & Theft,01-01-2022,01-01-2023,3275.02,1876.06,Y,AGT019,315920.16
POL01554,PH01554,VH01554,Comprehensive,11 Jul 2024,2025-07-11,754.68,,yes,AGT044,491175.02
POL01555,PH01555,VH01555,third party,11 Oct 2020,11 Oct 2021,2286.19,890.19,No,AGT029,487828.34
POL01556,PH01556,VH01556,Third Party,10-14-2022,2023-10-14,$1285.92,835.35,FALSE,AGT040,294750.73
POL01557,PH01557,VH01557,collision,05-01-2020,01 May 2021,3113.88,287.99,Y,AGT010,75105.35
POL01558,PH01558,VH01558,Collision,11/03/2021,03-11-2022,$1626.67,337.17,yes,AGT017,10871.89
POL01559,PH01559,VH01559,Collision,15/09/2021,15/09/2022,1028.94,1180.75,no,AGT033,208412.67
POL01560,PH01560,VH01560,Third Party Fire & Theft,2021-08-20,2022-08-20,1000.66,270.6,1,AGT017,377969.0
POL01561,PH01561,VH01561,Collision,04-08-2022,08 Apr 2023,3571.71,1873.55,Y,AGT047,64286.84
POL01562,PH01562,VH01562,Third Party,16 Nov 2019,15/11/2020,528.37,760.79,True,AGT002,255982.01
POL01563,PH01563,VH01563,Third Party Fire & Theft,2019-10-18,10-17-2020,654.84,1746.55,FALSE,AGT002,43672.39
POL01564,PH01564,VH01564,Third Party,16 Nov 2022,2023-11-16,4149.68,246.04,no,AGT028,499051.99
POL01565,PH01565,VH01565,Third Party,30/01/2023,30/01/2024,4237.75,1365.61,1,AGT015,159672.47
POL01566,PH01566,VH01566,Third Party,26 Aug 2023,25 Aug 2024,2975.48,1181.06,No,AGT020,316308.45
POL01567,PH01567,VH01567,Third Party,09-08-2021,08 Sep 2022,$3905.57,1055.81,TRUE,AGT029,54971.52
POL01568,PH01568,VH01568,Third Party,2021-01-07,01-07-2022,$2128.27,1590.31,no,AGT018,348055.49
POL01569,PH01569,VH01569,Collision,03-19-2024,03-19-2025,826.53,271.01,no,AGT018,118232.61
POL01570,PH01570,VH01570,Third Party Fire & Theft,09-11-2021,09-11-2022,4952.01,255.36,N,AGT028,492089.65
POL01571,PH01571,VH01571,Collision,26 Mar 2019,25/03/2020,457.01,794.28,FALSE,AGT044,473946.38
POL01572,PH01572,VH01572,Third Party,23 Aug 2023,22/08/2024,4532.71,466.2,No,AGT007,481856.41
POL01573,PH01573,VH01573,Third Party,2022-12-11,11 Dec 2023,1068.17,1287.41,Yes,AGT041,173459.0
POL01574,PH01574,VH01574,Third Party Fire & Theft,2023-07-13,12/07/2024,3095.53,498.21,True,AGT027,52801.76
POL01575,PH01575,VH01575,Collision,05/10/2024,05/10/2025,838.38,1908.43,True,AGT017,302554.18
POL01576,PH01576,VH01576,Comprehensive,08-19-2023,18 Aug 2024,1542.74,564.85,no,AGT013,191755.45
POL01577,PH01577,VH01577,Third Party Fire & Theft,2022-05-11,05-11-2023,3796.62,1549.54,0,AGT026,498723.21
POL01578,PH01578,VH01578,Collision,07/11/2020,07/11/2021,$661.52,646.26,Yes,AGT034,252412.26
POL01579,PH01579,VH01579,Collision,05-22-2022,22 May 2023,3204.43,1534.49,1,AGT014,308003.07
POL01580,PH01580,VH01580,Comprehensive,09 Oct 2023,2024-10-08,2718.34,1245.64,No,AGT015,463205.93
POL01581,PH01581,VH01581,Third Party Fire & Theft,08-29-2023,28 Aug 2024,4932.01,516.34,Y,AGT037,184482.02
POL01582,PH01582,VH01582,Collision,01-06-2023,01-06-2024,$4307.15,1455.76,1,AGT029,420898.5
POL01583,PH01583,VH01583,Comprehensive,19 Oct 2019,10-18-2020,2543.54,1375.77,True,AGT021,403568.21
POL01584,PH01584,VH01584,Third Party,2024-12-23,23/12/2025,4485.29,229.91,Yes,AGT034,165040.01
POL01585,PH01585,VH01585,Third Party Fire & Theft,18/04/2023,17/04/2024,4639.77,1177.95,yes,AGT034,371663.87
POL01586,PH01586,VH01586,Collision,11-19-2021,19/11/2022,1144.65,1513.66,TRUE,AGT039,238127.38
POL01587,PH01587,VH01587,Comprehensive,01/03/2020,01/03/2021,$2281.01,1294.45,no,AGT017,359087.9
POL01588,PH01588,VH01588,Third Party,10-18-2019,17/10/2020,$2456.74,1802.06,True,AGT018,132684.17
POL01589,PH01589,VH01589,Third Party,09/09/2019,2020-09-08,1283.4,1747.03,yes,AGT036,178834.31
POL01590,PH01590,VH01590,Third Party Fire & Theft,08-30-2020,08-30-2021,1543.5,445.11,TRUE,AGT020,268901.84
POL01591,PH01591,VH01591,Third Party Fire & Theft,29 Oct 2024,29/10/2025,$2959.4,1132.67,TRUE,AGT012,141381.19
POL01592,PH01592,VH01592,Comprehensive,27 Sep 2023,09-26-2024,$1277.14,983.56,Yes,AGT026,41213.54
POL01593,PH01593,VH01593,Collision,2024-01-13,2025-01-12,2778.89,1162.18,False,AGT037,218957.23
POL01594,PH01594,VH01594,Comprehensive,2023-07-17,16/07/2024,$3726.18,1666.81,1,AGT038,199793.34
POL01595,PH01595,VH01595,Collision,2021-11-13,12/11/2021,2622.39,1526.96,No,AGT045,379066.07
POL01596,PH01596,VH01596,Comprehensive,06 Dec 2024,12-06-2025,632.31,919.5,False,AGT016,159756.54
POL01597,PH01597,VH01597,Collision,24/09/2021,24 Sep 2022,1536.13,311.55,TRUE,AGT048,303924.49
POL01598,PH01598,VH01598,Comprehensive,06 Apr 2024,04-06-2025,4620.43,955.07,N,AGT040,380866.54
POL01599,PH01599,VH01599,Comprehensive,2020-08-17,17 Aug 2021,$1950.99,,yes,AGT033,340911.55
POL01600,PH01600,VH01600,Third Party Fire & Theft,03-22-2021,22 Mar 2022,$2678.46,1234.02,0,AGT027,119554.73
POL01601,PH01601,VH01601,Collision,10-10-2020,10-10-2021,$3700.68,894.46,False,AGT022,95935.15
POL01602,PH01602,VH01602,Collision,05 Jun 2020,2021-06-05,3606.63,1686.36,1,AGT015,343983.4
POL01603,PH01603,VH01603,Third Party,15/03/2024,2024-03-08,1381.15,1148.71,N,AGT007,38581.74
POL01604,PH01604,VH01604,Comprehensive,06-13-2020,13 Jun 2021,$4156.33,535.33,FALSE,AGT006,49074.16
POL01605,PH01605,VH01605,Third Party,04-07-2020,07/04/2021,1103.31,870.64,no,AGT023,354248.23
POL01606,PH01606,VH01606,Third Party Fire & Theft,2022-03-14,14/03/2023,$3020.7,1933.18,0,AGT019,115112.18
POL01607,PH01607,VH01607,Collision,08-25-2023,24/08/2024,4978.21,979.35,yes,AGT003,22950.03
POL01608,PH01608,VH01608,Third Party Fire & Theft,08-30-2024,30 Aug 2025,2004.02,1141.17,0,AGT018,40524.74
POL01609,PH01609,VH01609,Third Party Fire & Theft,10/04/2019,09 Apr 2020,$363.45,1025.06,FALSE,AGT050,124237.55
POL01610,PH01610,VH01610,Collision,2024-09-14,14 Sep 2025,4337.67,1704.78,TRUE,AGT049,436584.58
POL01611,PH01611,VH01611,Third Party Fire & Theft,2021-07-15,15/07/2022,1032.38,1907.37,TRUE,AGT027,12991.99
POL01612,PH01612,VH01612,Third Party Fire & Theft,07-02-2020,07-02-2021,4490.58,830.37,no,AGT024,236913.99
POL01613,PH01613,VH01613,Third Party,02-26-2022,26/02/2023,3868.4,1537.9,FALSE,AGT042,243278.55
POL01614,PH01614,VH01614,Comprehensive,2022-06-14,2023-06-14,4885.5,1870.0,No,AGT018,144209.04
POL01615,PH01615,VH01615,third party fire & theft,20 Sep 2019,19/09/2020,3471.48,1361.41,False,AGT017,353085.69
POL01616,PH01616,VH01616,Third Party,2020-06-22,22/06/2021,2644.41,1300.21,1,AGT034,216939.88
POL01617,PH01617,VH01617,Comprehensive,12 Jul 2021,12 Jul 2022,$4467.19,1913.54,N,AGT046,159838.61
POL01618,PH01618,VH01618,Third Party,18/03/2019,17/03/2020,$489.04,398.88,True,AGT012,107128.36
POL01619,PH01619,VH01619,Comprehensive,2019-10-01,04/09/2019,$3256.79,,Y,AGT045,360393.51
POL01620,PH01620,VH01620,Collision,19 Apr 2019,2020-04-18,4896.74,541.14,no,AGT027,474424.66
POL01621,PH01621,VH01621,Third Party Fire & Theft,2023-11-11,10/11/2024,609.37,,0,AGT038,19042.52
POL01622,PH01622,VH01622,Collision,06/04/2020,06 Apr 2021,4204.54,1523.29,Y,AGT018,237071.59
POL01623,PH01623,VH01623,Third Party Fire & Theft,2023-05-12,11/05/2024,4291.37,1305.61,TRUE,AGT012,64162.7
POL01624,PH01624,VH01624,Third Party,2019-05-30,05-29-2020,2482.39,1669.78,False,AGT030,105986.94
POL01625,PH01625,VH01625,Collision,2022-06-15,06-15-2023,1457.57,224.42,FALSE,AGT025,104258.75
POL01626,PH01626,VH01626,Collision,01-20-2020,19/01/2021,1230.54,755.94,Y,AGT014,83826.91
POL01627,PH01627,VH01627,Collision,02-09-2023,09 Feb 2024,$974.83,1682.03,No,AGT034,235407.31
POL01628,PH01628,VH01628,Comprehensive,2023-05-16,15/05/2024,4352.06,553.53,TRUE,AGT038,118809.22
POL01629,PH01629,VH01629,Third Party,12-02-2021,02 Dec 2022,4077.61,1610.11,False,AGT045,396642.11
POL01630,PH01630,VH01630,Collision,21/07/2019,20 Jul 2020,3956.34,530.43,Y,AGT021,188067.18
POL01631,PH01631,VH01631,Third Party,08-13-2021,08-13-2022,3651.92,,no,AGT019,361867.47
POL01632,PH01632,VH01632,Collision,2019-03-14,13/03/2020,3596.75,684.71,no,AGT047,411840.7
POL01633,PH01633,VH01633,Third Party,14/11/2019,2020-11-13,2446.17,1506.2,Y,AGT032,11649.58
POL01634,PH01634,VH01634,Comprehensive,23/07/2019,22/07/2020,2301.22,945.73,FALSE,AGT034,155885.43
POL01635,PH01635,VH01635,Third Party Fire & Theft,08-23-2021,08-23-2022,$1301.68,913.52,0,AGT050,325083.16
POL01636,PH01636,VH01636,Collision,04-06-2023,05 Apr 2024,1178.68,962.74,True,AGT041,30731.98
POL01637,PH01637,VH01637,Collision,07 Jun 2024,2025-06-07,2635.97,1221.37,TRUE,AGT036,367351.79
POL01638,PH01638,VH01638,Third Party,2021-01-01,01-01-2022,$4785.41,359.14,Y,AGT023,487969.21
POL01639,PH01639,VH01639,Collision,02 Jan 2021,02 Jan 2022,2599.99,1567.4,No,AGT046,224424.52
POL01640,PH01640,VH01640,Third Party,11-29-2024,29/11/2025,$4372.76,289.61,True,AGT023,440195.62
POL01641,PH01641,VH01641,third party,2024-11-16,16/11/2025,3424.91,,1,AGT032,419078.77
POL01642,PH01642,VH01642,Collision,21 Apr 2019,04-20-2020,$2262.32,,yes,AGT009,12457.97
POL01643,PH01643,VH01643,Comprehensive,02 Apr 2023,04-01-2024,$1193.26,1388.99,TRUE,AGT002,379944.69
POL01644,PH01644,VH01644,Comprehensive,03-30-2019,2020-03-29,$953.98,1303.66,FALSE,AGT033,170995.61
POL01645,PH01645,VH01645,Third Party,05 May 2019,2020-05-04,2685.25,1097.37,no,AGT012,458800.41
POL01646,PH01646,VH01646,Comprehensive,02 Oct 2021,10-02-2022,$385.89,443.12,no,AGT027,396295.42
POL01647,PH01647,VH01647,Third Party Fire & Theft,10 Nov 2023,2024-11-09,3364.58,1339.46,True,AGT045,457034.98
POL01648,PH01648,VH01648,Collision,29/06/2020,29/06/2021,$340.57,245.48,0,AGT046,104483.6
POL01649,PH01649,VH01649,Comprehensive,2019-09-12,09-11-2020,4486.82,755.38,Y,AGT026,102839.54
POL01650,PH01650,VH01650,Comprehensive,18/02/2022,18 Feb 2023,4683.94,1299.71,Y,AGT026,297396.24
POL01651,PH01651,VH01651,Comprehensive,2019-05-20,19/05/2020,3058.68,300.51,FALSE,AGT020,341899.91
POL01652,PH01652,VH01652,third party,06-26-2020,2021-06-26,2494.7,1468.1,TRUE,AGT031,245794.0
POL01653,PH01653,VH01653,Third Party,26/01/2021,26/01/2022,4892.55,1829.16,No,AGT018,460488.59
POL01654,PH01654,VH01654,Third Party,02-04-2021,02-04-2022,$4738.84,1996.13,0,AGT025,306286.54
POL01655,PH01655,VH01655,Third Party,2024-07-02,02 Jul 2025,3370.69,879.64,True,AGT048,217513.97
POL01656,PH01656,VH01656,Third Party,2021-05-28,28 May 2022,377.84,1671.76,False,AGT004,115333.27
POL01657,PH01657,VH01657,third party,04/04/2020,04-04-2021,$3723.58,1288.4,N,AGT048,454414.03
POL01658,PH01658,VH01658,Third Party Fire & Theft,19 Sep 2021,19/09/2022,$3776.54,938.44,N,AGT024,448411.16
POL01659,PH01659,VH01659,Third Party Fire & Theft,11/01/2022,01-11-2023,722.67,,FALSE,AGT039,297247.58
POL01660,PH01660,VH01660,Third Party,03 Dec 2020,03/12/2021,4018.66,618.55,TRUE,AGT041,130369.84
POL01661,PH01661,VH01661,Third Party Fire & Theft,12 Sep 2019,11 Sep 2020,$1722.01,636.51,N,AGT038,373350.37
POL01662,PH01662,VH01662,Comprehensive,22/02/2024,02-21-2025,4881.99,690.64,FALSE,AGT004,472290.96
POL01663,PH01663,VH01663,Comprehensive,2023-08-24,2024-08-23,$833.9,1439.77,TRUE,AGT042,274110.71
POL01664,PH01664,VH01664,Comprehensive,08-17-2024,17 Aug 2025,4311.89,519.75,FALSE,AGT040,246460.46
POL01665,PH01665,VH01665,Third Party,2022-01-13,2023-01-13,$4377.27,1132.95,no,AGT032,168951.71
POL01666,PH01666,VH01666,Comprehensive,07 Apr 2024,04-07-2025,1082.93,1830.49,No,AGT047,65893.12
POL01667,PH01667,VH01667,third party fire & theft,2020-06-18,2021-06-18,$778.0,1164.79,N,AGT035,461233.05
POL01668,PH01668,VH01668,third party,2023-09-25,24 Sep 2024,2393.75,726.38,No,AGT044,425027.43
POL01669,PH01669,VH01669,Third Party Fire & Theft,07/03/2022,2023-03-07,2309.04,1636.45,TRUE,AGT045,455975.95
POL01670,PH01670,VH01670,comprehensive,11-22-2020,2021-11-22,$1644.44,303.18,1,AGT006,414455.16
POL01671,PH01671,VH01671,Collision,31/12/2019,30/12/2020,$3333.78,423.59,FALSE,AGT010,458001.8
POL01672,PH01672,VH01672,Third Party Fire & Theft,26 Nov 2022,26 Nov 2023,3020.89,557.79,Yes,AGT020,41006.84
POL01673,PH01673,VH01673,collision,16 Mar 2019,2020-03-15,$1402.3,,FALSE,AGT001,250851.69
POL01674,PH01674,VH01674,Third Party Fire & Theft,18/08/2022,18 Aug 2023,$1244.62,1621.52,FALSE,AGT003,396609.57
POL01675,PH01675,VH01675,Third Party,28/12/2019,27/12/2020,$2531.77,1930.35,1,AGT002,46255.93
POL01676,PH01676,VH01676,Collision,2022-10-15,15/10/2023,4892.42,211.42,N,AGT027,199882.55
POL01677,PH01677,VH01677,Collision,02 Nov 2019,11-01-2020,2057.33,1266.41,True,AGT019,213762.21
POL01678,PH01678,VH01678,Comprehensive,02-21-2020,02-20-2021,$2070.51,1783.01,yes,AGT007,426640.36
POL01679,PH01679,VH01679,third party,07-21-2021,21 Jul 2022,1669.31,1756.85,no,AGT022,11639.44
POL01680,PH01680,VH01680,Third Party Fire & Theft,05-17-2019,16 May 2020,2162.36,1019.03,True,AGT014,376164.57
POL01681,PH01681,VH01681,Comprehensive,02-21-2022,21 Feb 2023,$2223.17,1713.76,1,AGT002,450750.66
POL01682,PH01682,VH01682,Third Party,09 Apr 2024,09 Apr 2025,4451.39,1802.58,0,AGT048,79575.29
POL01683,PH01683,VH01683,Third Party Fire & Theft,26 Mar 2020,26/03/2021,2270.8,1547.33,True,AGT027,348420.83
POL01684,PH01684,VH01684,Third Party,05-28-2022,28 May 2023,$1070.07,346.17,yes,AGT047,144177.16
POL01685,PH01685,VH01685,Comprehensive,12/05/2024,19/04/2024,3003.47,1923.7,0,AGT023,54498.06
POL01686,PH01686,VH01686,Comprehensive,04/02/2019,04/02/2020,3179.14,1441.61,N,AGT005,111399.8
POL01687,PH01687,VH01687,Third Party,21 Mar 2023,03-20-2024,3625.25,822.14,N,AGT025,31086.8
POL01688,PH01688,VH01688,Comprehensive,05/12/2019,07/11/2019,1210.67,1454.37,yes,AGT026,135206.39
POL01689,PH01689,VH01689,Collision,11-21-2020,21/11/2021,1028.53,798.86,yes,AGT008,114791.41
POL01690,PH01690,VH01690,Collision,12/08/2023,11/08/2024,793.29,1214.26,TRUE,AGT011,341175.16
POL01691,PH01691,VH01691,Third Party,21 Aug 2022,2023-08-21,$1931.25,881.83,True,AGT050,118351.56
POL01692,PH01692,VH01692,Collision,03-15-2019,03-14-2020,4384.08,467.36,Y,AGT011,63468.48
POL01693,PH01693,VH01693,Comprehensive,10/08/2021,10 Aug 2022,2793.26,1428.59,True,AGT029,306176.56
POL01694,PH01694,VH01694,Comprehensive,05-27-2021,2022-05-27,$2338.59,601.21,Y,AGT021,408473.76
POL01695,PH01695,VH01695,Third Party Fire & Theft,24 Dec 2023,23/12/2024,$392.75,837.16,TRUE,AGT032,375397.26
POL01696,PH01696,VH01696,Third Party,2022-05-21,21 May 2023,4958.53,1889.74,no,AGT020,409652.49
POL01697,PH01697,VH01697,Comprehensive,08/08/2022,08 Aug 2023,2448.59,365.14,Y,AGT025,382759.54
POL01698,PH01698,VH01698,Collision,2020-10-05,2021-10-05,$3838.41,1682.89,0,AGT011,442307.34
POL01699,PH01699,VH01699,Third Party,20 Mar 2023,19/03/2024,1464.41,1723.99,Y,AGT042,87952.8
POL01700,PH01700,VH01700,Collision,09-18-2023,2024-09-17,$516.41,1679.67,True,AGT040,359642.24
POL01701,PH01701,VH01701,Collision,21 Dec 2021,21 Dec 2022,$1091.52,564.53,1,AGT041,122732.25
POL01702,PH01702,VH01702,Third Party,2023-02-05,05 Feb 2024,$2710.97,1904.94,Yes,AGT006,488524.85
POL01703,PH01703,VH01703,Comprehensive,07-26-2022,07-26-2023,3022.41,1660.07,1,AGT029,323034.46
POL01704,PH01704,VH01704,Collision,02-16-2023,16 Feb 2024,3047.72,,No,AGT024,453430.35
POL01705,PH01705,VH01705,collision,01 Nov 2019,31/10/2020,$3607.55,1762.38,yes,AGT002,36247.09
POL01706,PH01706,VH01706,comprehensive,01-01-2023,01 Jan 2024,2494.2,1389.38,yes,AGT032,419576.17
POL01707,PH01707,VH01707,Collision,04/10/2019,03 Oct 2020,$636.51,851.11,False,AGT012,263153.88
POL01708,PH01708,VH01708,Comprehensive,2022-04-21,21/04/2023,4062.7,1985.2,No,AGT011,366943.41
POL01709,PH01709,VH01709,Third Party,09 May 2022,05-09-2023,$944.13,1678.65,1,AGT017,404335.65
POL01710,PH01710,VH01710,Third Party Fire & Theft,10-09-2022,2023-10-09,2570.12,1891.64,TRUE,AGT034,462532.6
POL01711,PH01711,VH01711,Third Party,2021-07-19,19/07/2022,3723.05,1643.15,Y,AGT003,348659.43
POL01712,PH01712,VH01712,Third Party,23 Jan 2020,01-18-2020,1577.53,423.42,Yes,AGT026,402131.93
POL01713,PH01713,VH01713,Comprehensive,03 May 2024,03/05/2025,629.52,488.41,Y,AGT046,332242.2
POL01714,PH01714,VH01714,Comprehensive,10-18-2021,2022-10-18,771.67,1460.12,Y,AGT016,79457.46
POL01715,PH01715,VH01715,Comprehensive,06 Jan 2020,05 Jan 2021,4615.68,645.57,yes,AGT028,415869.26
POL01716,PH01716,VH01716,Third Party Fire & Theft,14 Feb 2024,2024-01-28,4069.73,785.56,No,AGT037,308809.17
POL01717,PH01717,VH01717,Comprehensive,2019-09-22,09-21-2020,2561.01,243.07,1,AGT013,141151.13
POL01718,PH01718,VH01718,Third Party,2021-08-25,08-25-2022,3554.04,1426.32,TRUE,AGT005,369576.32
POL01719,PH01719,VH01719,Third Party,12-05-2023,04/12/2024,3924.29,645.25,False,AGT014,257334.46
POL01720,PH01720,VH01720,collision,11 Aug 2024,11/08/2025,$4893.14,889.13,Y,AGT007,287236.98
POL01721,PH01721,VH01721,Third Party,01 May 2020,01/05/2021,315.88,,No,AGT021,245272.59
POL01722,PH01722,VH01722,Comprehensive,08-25-2022,08-25-2023,969.1,1603.8,TRUE,AGT049,18237.07
POL01723,PH01723,VH01723,Comprehensive,09-18-2020,30 Aug 2020,3644.14,1210.15,no,AGT004,395807.57
POL01724,PH01724,VH01724,Third Party Fire & Theft,08/06/2024,08 Jun 2025,$858.48,766.86,Yes,AGT045,344172.73
POL01725,PH01725,VH01725,Comprehensive,2020-06-27,27/06/2021,$3313.65,1344.85,TRUE,AGT030,12576.21
POL01726,PH01726,VH01726,Collision,06/08/2020,2021-08-06,4538.73,1936.3,no,AGT022,88214.25
POL01727,PH01727,VH01727,Comprehensive,04/06/2019,03/06/2020,$538.82,,N,AGT017,206529.27
POL01728,PH01728,VH01728,Collision,11-26-2024,26 Nov 2025,$4552.16,1045.85,Yes,AGT014,429017.88
POL01729,PH01729,VH01729,Third Party,2020-05-25,25 May 2021,3181.08,699.63,Y,AGT023,42772.07
POL01730,PH01730,VH01730,Third Party,2024-05-13,13 May 2025,2392.83,228.23,yes,AGT004,177669.55
POL01731,PH01731,VH01731,Collision,28/08/2020,2021-08-28,3131.62,366.89,False,AGT010,323907.44
POL01732,PH01732,VH01732,Third Party,2023-02-18,18 Feb 2024,865.39,823.24,0,AGT031,487552.11
POL01733,PH01733,VH01733,Third Party,23 Oct 2021,23/10/2022,$2671.15,1140.55,N,AGT040,413398.39
POL01734,PH01734,VH01734,comprehensive,07/07/2023,2024-07-06,$3659.83,,No,AGT014,149879.06
POL01735,PH01735,VH01735,comprehensive,01-27-2021,01-27-2022,$2799.03,796.81,No,AGT013,490649.59
POL01736,PH01736,VH01736,Third Party Fire & Theft,12-01-2021,12-01-2022,4405.1,1999.25,True,AGT004,201071.51
POL01737,PH01737,VH01737,Third Party Fire & Theft,02/08/2022,02 Aug 2023,1422.77,1060.36,False,AGT035,242321.94
POL01738,PH01738,VH01738,Third Party,28 Jun 2021,28/06/2022,$4669.6,1594.03,Yes,AGT040,132880.17
POL01739,PH01739,VH01739,Collision,08 May 2019,2020-05-07,1787.41,1493.12,No,AGT022,205806.64
POL01740,PH01740,VH01740,Comprehensive,18 Oct 2021,18 Oct 2022,4203.08,1064.83,True,AGT010,414949.18
POL01741,PH01741,VH01741,Third Party Fire & Theft,2024-03-08,03-08-2025,4611.04,1564.56,N,AGT008,152011.7
POL01742,PH01742,VH01742,Third Party,05-31-2023,30 May 2024,$2594.48,1721.06,0,AGT031,112203.02
POL01743,PH01743,VH01743,Third Party,27/08/2023,26/08/2024,1624.2,1061.25,Y,AGT044,29246.1
POL01744,PH01744,VH01744,Third Party,01 Apr 2020,04-01-2021,$3091.01,1933.8,1,AGT019,333855.36
POL01745,PH01745,VH01745,Collision,11-08-2020,08 Nov 2021,$2629.34,530.36,TRUE,AGT020,40740.47
POL01746,PH01746,VH01746,Third Party Fire & Theft,11-20-2021,04/11/2021,2949.71,615.92,1,AGT035,472162.96
POL01747,PH01747,VH01747,Collision,09 Aug 2019,08/08/2020,2344.25,663.56,1,AGT011,196496.3
POL01748,PH01748,VH01748,Collision,08/03/2023,07 Mar 2024,$4140.2,1741.28,1,AGT005,398750.06
POL01749,PH01749,VH01749,Comprehensive,01-03-2022,03 Jan 2023,$3351.34,1798.32,False,AGT047,135268.95
POL01750,PH01750,VH01750,Third Party,30 Jul 2022,30/07/2023,3955.94,750.2,No,AGT012,347591.98
POL01751,PH01751,VH01751,Comprehensive,09/08/2022,2023-08-09,526.46,1711.45,TRUE,AGT050,325699.78
POL01752,PH01752,VH01752,Collision,02/03/2020,2021-03-02,1049.68,1901.89,False,AGT027,107742.46
