payment_id,policy_id,payment_date,amount_usd,payment_method,status,is_late,late_fee_usd
PAY01837,POL02004,04 Jan 2019,2428.17,Cash,Pending,No,0.0
PAY01838,POL00658,29 Oct 2023,1749.25,Cheque,Overdue,No,0.0
PAY01839,POL01150,2023-01-02,4310.73,Cheque,paid,No,0.0
PAY01840,POL02254,07-02-2020,706.2,Credit Card,overdue,No,0.0
PAY01841,POL02880,01-07-2024,$3081.44,Cheque,Pending,No,0.0
PAY01842,POL00272,19/10/2020,3919.67,Credit Card,Paid,No,0.0
PAY01843,POL02850,04-03-2023,4028.74,Credit Card,overdue,Yes,0.0
PAY01844,POL02961,2019-09-17,1600.24,Bank Transfer,Paid,No,0.0
PAY01845,POL02984,2022-04-02,1287.44,Cheque,Paid,Yes,0.0
PAY01846,POL00743,16 Jan 2021,599.69,Cheque,overdue,Yes,0.0
PAY01847,POL02774,22 Jan 2021,4104.33,Bank Transfer,PAID,No,31.2
PAY01848,POL01773,19 Mar 2023,2958.66,Bank Transfer,SUCCESS,Yes,0.0
PAY01849,POL00012,10 Oct 2021,$1169.63,Bank Transfer,success,No,0.0
PAY01850,POL02495,02 Feb 2022,603.26,Cash,SUCCESS,No,0.0
PAY01851,POL00378,23 Dec 2024,$2300.93,Direct Debit,Overdue,No,0.0
PAY01852,POL01445,09-13-2020,2453.05,Bank Transfer,failed,No,25.96
PAY01853,POL01108,,$2852.6,Bank Transfer,SUCCESS,No,0.0
PAY01854,POL02010,27 Feb 2023,4518.55,Direct Debit,Paid,No,47.92
PAY01855,POL02222,06-29-2020,$3214.33,Bank Transfer,Overdue,No,0.0
PAY01856,POL00716,06-18-2024,4168.31,Bank Transfer,success,No,0.0
PAY01857,POL01277,2020-09-15,1152.85,Bank Transfer,failed,No,16.99
PAY01858,POL00202,15/02/2019,$3905.06,Direct Debit,Pending,Yes,0.0
PAY01859,POL01136,24/12/2021,212.8,Direct Debit,success,No,0.0
PAY01860,POL00723,12-01-2024,2071.08,Direct Debit,Overdue,No,38.22
PAY01861,POL00383,13 Sep 2019,$1398.9,Direct Debit,paid,No,0.0
PAY01862,POL01943,29 Jun 2019,4032.19,Bank Transfer,failed,No,84.79
PAY01863,POL01386,2024-01-11,$3320.68,Credit Card,success,No,62.9
PAY01864,POL01744,13/05/2024,114.01,Cash,paid,No,0.0
PAY01865,POL00365,2019-09-03,4883.81,Direct Debit,Failed,No,75.58
PAY01866,POL00091,04/10/2020,$4757.98,Bank Transfer,overdue,Yes,0.0
PAY01867,POL02999,02-06-2022,1192.09,Bank Transfer,PAID,Yes,0.0
PAY01868,POL02157,22/05/2020,2788.61,Direct Debit,failed,No,0.0
PAY01869,POL00052,01 Nov 2019,256.55,Cash,Paid,No,0.0
PAY01870,POL01464,11-07-2021,3322.21,Bank Transfer,PAID,Yes,0.0
PAY01871,POL02730,06 Feb 2023,1328.63,Bank Transfer,Paid,No,0.0
PAY01872,POL02394,09-13-2023,387.31,Cheque,Paid,No,0.0
PAY01873,POL00019,08/10/2024,1060.32,Cash,failed,No,0.0
PAY01874,POL02931,28/03/2021,$4959.82,Direct Debit,success,No,0.0
PAY01875,POL00716,08/07/2023,845.18,Bank Transfer,Failed,Yes,0.0
PAY01876,POL00268,2024-09-28,1169.44,Cheque,Pending,No,0.0
PAY01877,POL00494,19 Aug 2020,$2325.37,Bank Transfer,failed,Yes,0.0
PAY01878,POL01832,2019-05-25,1359.45,Bank Transfer,Paid,No,0.0
PAY01879,POL01951,12-04-2022,4236.05,Credit Card,Failed,Yes,0.0
PAY01880,POL01316,12-20-2020,1958.08,Cash,Failed,No,0.0
PAY01881,POL00376,,$1059.89,Cash,failed,No,0.0
PAY01882,POL02617,18 Jun 2020,1435.76,Cash,failed,No,0.0
PAY01883,POL00379,2023-06-10,2755.52,Cheque,paid,No,0.0
PAY01884,POL00759,08-23-2022,2476.61,Bank Transfer,SUCCESS,No,0.0
PAY01885,POL01767,27/10/2024,$2013.33,Cheque,Paid,No,0.0
PAY01886,POL02264,09-11-2019,1119.19,Credit Card,PAID,No,0.0
PAY01887,POL02045,,4952.38,Cash,SUCCESS,Yes,10.22
PAY01888,POL02489,08/01/2024,4033.43,Cash,Pending,No,0.0
PAY01889,POL00947,12-09-2024,4419.85,Cheque,Failed,No,0.0
PAY01890,POL02100,24 Dec 2020,970.08,Cheque,success,Yes,0.0
PAY01891,POL01173,04/07/2022,4728.53,Credit Card,paid,No,0.0
PAY01892,POL00374,,4867.62,Bank Transfer,success,Yes,0.0
PAY01893,POL01948,,$3542.68,Cash,failed,No,0.0
PAY01894,POL00337,2020-02-09,1401.48,Cheque,Failed,No,95.31
PAY01895,POL01690,20 Jul 2023,3897.99,Bank Transfer,overdue,No,0.0
PAY01896,POL00895,19/04/2024,3544.66,Direct Debit,Pending,No,0.0
PAY01897,POL00866,25 Oct 2021,1014.04,Cheque,Failed,No,0.0
PAY01898,POL01678,2023-11-21,4915.84,Cheque,Pending,No,0.0
PAY01899,POL02406,02-26-2022,3728.41,Direct Debit,Paid,No,0.0
PAY01900,POL02048,22/09/2019,$228.51,Direct Debit,Pending,No,0.0
PAY01901,POL01153,2019-12-20,$4754.71,Cash,Failed,Yes,33.42
PAY01902,POL02576,2019-04-10,3572.84,Bank Transfer,SUCCESS,No,0.0
PAY01903,POL00176,2019-04-29,4837.78,Cash,PAID,No,0.0
PAY01904,POL01746,29 Jun 2021,557.4,Credit Card,Pending,Yes,0.0
PAY01905,POL01000,10-27-2022,$2909.34,Direct Debit,SUCCESS,Yes,0.0
PAY01906,POL02790,2023-01-25,3774.3,Bank Transfer,paid,No,0.0
PAY01907,POL00175,22/05/2021,4974.81,Credit Card,paid,No,0.0
PAY01908,POL01165,01-03-2019,$2753.38,Credit Card,Failed,No,0.0
PAY01909,POL02416,03-02-2022,1203.84,Credit Card,failed,Yes,0.0
PAY01910,POL01367,31/01/2019,$1530.99,Bank Transfer,Failed,No,0.0
PAY01911,POL01045,2020-09-15,4511.95,Credit Card,success,No,41.38
PAY01912,POL01164,03-13-2023,1194.77,Cash,overdue,No,0.0
PAY01913,POL02140,18/06/2020,500.89,Cash,failed,No,0.0
PAY01914,POL01390,,$2536.81,Credit Card,Failed,No,0.0
PAY01915,POL01393,02 Mar 2023,3980.48,Credit Card,Paid,No,0.0
PAY01916,POL00571,23 May 2021,$4320.12,Bank Transfer,failed,No,0.0
PAY01917,POL01576,26/05/2020,2625.04,Cheque,Overdue,No,26.85
PAY01918,POL02042,05-07-2020,1821.75,Credit Card,Pending,No,0.0
PAY01919,POL00600,29/03/2022,$1899.49,Bank Transfer,success,No,0.0
PAY01920,POL00105,2024-01-04,1112.18,Bank Transfer,overdue,No,35.67
PAY01921,POL00994,19/08/2019,390.59,Credit Card,Paid,No,0.0
PAY01922,POL02461,2020-07-01,4265.28,Credit Card,Failed,No,0.0
PAY01923,POL01244,03/03/2020,1049.0,Cash,PAID,No,0.0
PAY01924,POL02995,12-28-2022,2390.0,Credit Card,Paid,No,56.44
PAY01925,POL01931,20 Apr 2021,4923.78,Credit Card,Failed,Yes,78.15
PAY01926,POL02741,19/09/2022,4500.79,Cheque,PAID,No,0.0
PAY01927,POL00602,,$3640.08,Direct Debit,paid,Yes,0.0
PAY01928,POL02902,,420.36,Cash,Pending,No,82.68
PAY01929,POL02151,2019-10-31,4892.38,Cash,SUCCESS,No,64.09
PAY01930,POL00734,21 Jan 2019,3413.33,Credit Card,overdue,No,0.0
PAY01931,POL00101,14/10/2020,1861.6,Cheque,Failed,No,0.0
PAY01932,POL02448,20 May 2024,3874.7,Bank Transfer,SUCCESS,No,0.0
PAY01933,POL01046,02-16-2021,$2104.12,Direct Debit,success,Yes,0.0
PAY01934,POL02733,09-20-2024,3305.6,Cash,paid,Yes,0.0
PAY01935,POL00410,07-06-2021,4848.77,Credit Card,Pending,No,44.2
PAY01936,POL01045,29/12/2024,254.41,Cheque,overdue,No,49.93
PAY01937,POL01858,2021-01-10,2358.67,Bank Transfer,paid,No,98.93
PAY01938,POL00323,31 Mar 2022,1329.8,Credit Card,Overdue,Yes,42.65
PAY01939,POL01804,05/04/2024,$824.96,Cheque,PAID,Yes,0.0
PAY01940,POL00179,10 Nov 2020,3241.9,Cash,SUCCESS,No,0.0
PAY01941,POL01030,2021-05-10,$1122.94,Bank Transfer,paid,No,0.0
PAY01942,POL01606,13 May 2019,3407.43,Cash,PAID,No,0.0
PAY01943,POL01435,07-10-2019,3022.8,Credit Card,success,No,0.0
PAY01944,POL00565,,827.27,Credit Card,Paid,No,0.0
PAY01945,POL02302,2021-07-12,4774.3,Cash,Overdue,No,68.5
PAY01946,POL01730,24 Dec 2020,2399.64,Credit Card,Failed,No,10.53
PAY01947,POL02509,2019-09-12,1422.12,Cash,SUCCESS,No,0.0
PAY01948,POL00009,10-05-2019,4828.97,Cash,Paid,No,0.0
PAY01949,POL00495,05 Aug 2023,3318.82,Cash,Failed,No,0.0
PAY01950,POL01011,18/03/2020,4922.09,Cash,SUCCESS,No,0.0
PAY01951,POL00877,04-24-2022,2740.25,Credit Card,PAID,No,0.0
PAY01952,POL00885,19 Nov 2022,1162.23,Bank Transfer,SUCCESS,No,0.0
PAY01953,POL01777,05 Sep 2022,$4350.47,Direct Debit,failed,No,0.0
PAY01954,POL00332,05 Jan 2021,4967.04,Cash,Pending,No,0.0
PAY01955,POL01135,06-02-2020,$3131.97,Credit Card,Paid,No,0.0
PAY01956,POL00516,09 Jul 2024,$3291.79,Bank Transfer,failed,No,0.0
PAY01957,POL02552,05 Mar 2021,$1978.04,Direct Debit,Overdue,No,0.0
PAY01958,POL00397,2022-06-03,1698.14,Bank Transfer,Failed,No,89.73
PAY01959,POL00898,2024-11-26,2784.08,Bank Transfer,Failed,No,0.0
PAY01960,POL00530,10/12/2019,$1591.0,Bank Transfer,overdue,Yes,20.98
PAY01961,POL02055,23/11/2021,3946.45,Direct Debit,paid,No,0.0
PAY01962,POL02158,10-22-2020,1907.42,Cash,Pending,No,88.39
PAY01963,POL02559,2020-05-19,$3047.64,Cheque,Overdue,No,90.78
PAY01964,POL02063,24/04/2024,3466.96,Direct Debit,paid,No,0.0
PAY01965,POL01028,13 Oct 2020,4905.92,Direct Debit,overdue,No,0.0
PAY01966,POL02264,14/10/2021,4388.94,Cheque,Paid,No,0.0
PAY01967,POL02400,30 Mar 2022,$2903.55,Credit Card,Pending,No,0.0
PAY01968,POL01762,,2544.18,Cash,Paid,No,0.0
PAY01969,POL00096,22 Nov 2024,2380.99,Cheque,PAID,No,0.0
PAY01970,POL00598,19 Oct 2020,1712.11,Bank Transfer,paid,No,0.0
PAY01971,POL01286,05-06-2020,1557.16,Bank Transfer,SUCCESS,Yes,92.61
PAY01972,POL02481,2024-08-15,2928.28,Direct Debit,success,No,0.0
PAY01973,POL00163,23 Aug 2019,476.21,Cheque,Failed,No,84.76
PAY01974,POL00422,28 Mar 2022,2831.92,Credit Card,overdue,Yes,0.0
PAY01975,POL01055,24/05/2019,4676.34,Direct Debit,overdue,No,0.0
PAY01976,POL01097,08-01-2024,4264.95,Direct Debit,paid,No,0.0
PAY01977,POL00506,25/10/2020,4822.94,Cheque,success,No,0.0
PAY01978,POL01278,2022-06-18,3837.76,Bank Transfer,overdue,No,0.0
PAY01979,POL01305,01-27-2022,2875.26,Bank Transfer,overdue,No,0.0
PAY01980,POL00464,22 Aug 2022,2479.2,Cheque,Pending,No,43.74
PAY01981,POL02336,06-22-2022,3524.88,Direct Debit,success,No,0.0
PAY01982,POL02956,2021-05-31,4387.95,Bank Transfer,PAID,Yes,0.0
PAY01983,POL01896,06-22-2020,3504.79,Cash,Overdue,No,0.0
PAY01984,POL01243,11-15-2020,2780.77,Direct Debit,PAID,No,0.0
PAY01985,POL01034,17/10/2023,1593.39,Direct Debit,Overdue,No,0.0
PAY01986,POL00331,15 Aug 2020,3845.01,Cash,paid,No,0.0
PAY01987,POL01051,21 Jan 2023,1199.72,Cash,Pending,No,0.0
PAY01988,POL02089,2023-06-12,3009.19,Bank Transfer,overdue,Yes,0.0
PAY01989,POL00795,28 Nov 2024,$520.09,Credit Card,failed,Yes,0.0
PAY01990,POL02817,2023-12-27,3616.95,Credit Card,Failed,No,75.68
PAY01991,POL02677,05-26-2022,$152.9,Direct Debit,overdue,Yes,81.4
PAY01992,POL02477,12/10/2024,3620.5,Bank Transfer,SUCCESS,Yes,0.0
PAY01993,POL00742,11-09-2024,$3098.78,Credit Card,Failed,No,0.0
PAY01994,POL00119,02-17-2019,1238.61,Credit Card,success,No,0.0
PAY01995,POL00803,03-06-2019,2290.16,Cash,Paid,No,0.0
PAY01996,POL02728,20/06/2022,3607.89,Direct Debit,Paid,No,0.0
PAY01997,POL01035,11 May 2019,1386.76,Cash,failed,No,0.0
PAY01998,POL00972,16/02/2021,2287.11,Direct Debit,failed,Yes,18.21
PAY01999,POL01914,07-31-2021,4855.65,Cheque,Failed,Yes,0.0
PAY02000,POL02803,06-29-2023,2791.9,Direct Debit,overdue,Yes,0.0
PAY02001,POL02014,2020-07-28,1507.68,Cash,SUCCESS,Yes,0.0
PAY02002,POL00629,14 Aug 2020,637.7,Direct Debit,Paid,No,0.0
PAY02003,POL01313,2024-12-08,2486.78,Cash,Overdue,No,0.0
PAY02004,POL01581,2022-10-09,3804.73,Cash,Pending,No,39.47
PAY02005,POL00696,20 Jul 2023,$1125.63,Credit Card,success,No,0.0
PAY02006,POL02364,01-13-2020,4956.05,Credit Card,Overdue,No,33.12
PAY02007,POL02913,17/01/2020,$1281.58,Cheque,success,No,0.0
PAY02008,POL02599,05-18-2020,2226.44,Credit Card,overdue,Yes,0.0
PAY02009,POL01937,21/11/2019,$3294.64,Credit Card,failed,No,0.0
PAY02010,POL02538,2019-02-22,378.76,Bank Transfer,Paid,No,0.0
PAY02011,POL00830,25/08/2023,859.84,Direct Debit,Paid,Yes,0.0
PAY02012,POL02620,2022-07-30,1247.92,Cash,Paid,Yes,0.0
PAY02013,POL00101,11-11-2022,4023.04,Direct Debit,SUCCESS,No,0.0
PAY02014,POL00138,19 Jul 2022,1531.06,Bank Transfer,Overdue,Yes,0.0
PAY02015,POL02130,16/09/2021,$3892.58,Cash,overdue,No,0.0
PAY02016,POL02489,25/03/2023,4137.78,Cash,failed,No,0.0
PAY02017,POL02481,2022-03-13,2716.09,Bank Transfer,Pending,No,0.0
PAY02018,POL00139,2019-02-27,$3360.58,Bank Transfer,failed,No,0.0
PAY02019,POL00885,26/12/2020,3224.68,Credit Card,Paid,No,0.0
PAY02020,POL02901,,4148.32,Direct Debit,Pending,No,0.0
PAY02021,POL02291,2020-02-23,$437.3,Direct Debit,paid,No,0.0
PAY02022,POL00665,2024-06-02,439.94,Direct Debit,Pending,Yes,69.44
PAY02023,POL01416,09-12-2020,2598.15,Bank Transfer,paid,Yes,0.0
PAY02024,POL01984,01-20-2024,3785.62,Bank Transfer,failed,No,93.27
PAY02025,POL01929,2020-11-02,2512.45,Cheque,Pending,No,0.0
PAY02026,POL00867,02-19-2023,$1284.58,Direct Debit,Overdue,No,0.0
PAY02027,POL01982,2019-04-18,2800.53,Direct Debit,failed,Yes,0.0
PAY02028,POL01963,16/07/2020,4107.43,Credit Card,failed,No,17.78
PAY02029,POL00429,2021-10-08,$2718.68,Credit Card,Overdue,No,0.0
PAY02030,POL02473,2021-06-25,$2107.18,Direct Debit,failed,No,0.0
PAY02031,POL02893,28/08/2020,3385.03,Bank Transfer,PAID,No,0.0
PAY02032,POL00375,01 May 2019,2343.87,Cheque,Overdue,Yes,0.0
PAY02033,POL02443,06-21-2019,2714.37,Cheque,overdue,No,31.93
PAY02034,POL02504,13 Sep 2022,$351.53,Bank Transfer,Failed,No,0.0
PAY02035,POL01893,07-07-2024,334.08,Bank Transfer,Pending,Yes,0.0
PAY02036,POL01043,2020-07-21,$2315.78,Bank Transfer,Paid,No,0.0
PAY02037,POL00105,2024-11-02,3660.75,Direct Debit,Failed,No,0.0
PAY02038,POL01055,10-31-2020,2013.58,Direct Debit,failed,No,0.0
PAY02039,POL02947,18 Aug 2023,$1152.74,Direct Debit,PAID,No,0.0
PAY02040,POL02828,2019-07-23,164.42,Direct Debit,overdue,No,0.0
PAY02041,POL02624,2023-10-14,3757.29,Cheque,paid,No,0.0
PAY02042,POL00253,2020-12-04,2439.19,Cheque,Overdue,No,0.0
PAY02043,POL02812,10-18-2019,1747.97,Cheque,success,No,0.0
PAY02044,POL00946,09-02-2023,1499.7,Direct Debit,failed,No,94.5
PAY02045,POL01558,02-17-2020,4809.32,Direct Debit,Pending,Yes,0.0
PAY02046,POL00703,11 Apr 2020,614.32,Cash,SUCCESS,No,0.0
PAY02047,POL02966,2023-10-14,3584.94,Direct Debit,PAID,No,0.0
PAY02048,POL02214,2024-04-19,$3990.02,Cash,Paid,No,0.0
PAY02049,POL00505,05-27-2022,1580.53,Cash,PAID,No,0.0
PAY02050,POL00562,03-23-2022,3640.68,Cash,Overdue,Yes,0.0
PAY02051,POL02299,2020-11-10,$219.8,Credit Card,failed,No,0.0
PAY02052,POL00907,2021-10-21,1971.32,Credit Card,Overdue,No,0.0
PAY02053,POL02954,12-07-2020,3337.28,Cash,SUCCESS,No,23.46
PAY02054,POL00510,2022-10-28,$745.7,Direct Debit,Failed,No,56.46
PAY02055,POL02393,03-01-2020,3982.5,Credit Card,failed,No,0.0
PAY02056,POL00727,01/11/2020,$3713.62,Credit Card,success,No,0.0
PAY02057,POL00610,2024-11-09,1740.27,Cheque,PAID,No,44.4
PAY02058,POL01068,2020-10-20,1964.96,Cash,Pending,No,0.0
PAY02059,POL02032,02-06-2022,3657.06,Credit Card,PAID,No,0.0
PAY02060,POL00028,2024-08-31,4141.08,Credit Card,Pending,Yes,0.0
PAY02061,POL02772,01/07/2020,$4362.17,Cheque,failed,No,0.0
PAY02062,POL01237,2022-10-02,4712.24,Direct Debit,SUCCESS,No,0.0
PAY02063,POL01488,08/03/2021,2553.74,Cash,Overdue,No,0.0
PAY02064,POL02262,08 Jul 2019,2042.01,Direct Debit,Paid,No,0.0
PAY02065,POL01148,2020-09-06,$3833.66,Cheque,Paid,No,0.0
PAY02066,POL02572,02-15-2019,4995.31,Direct Debit,Paid,No,0.0
PAY02067,POL02216,2023-10-24,2726.36,Credit Card,success,No,93.44
PAY02068,POL00736,15 May 2020,2718.48,Cheque,Overdue,No,0.0
PAY02069,POL01083,2024-12-07,2509.24,Cash,PAID,Yes,0.0
PAY02070,POL01682,05 Aug 2020,976.12,Credit Card,SUCCESS,No,0.0
PAY02071,POL02275,07-31-2022,2868.42,Direct Debit,overdue,Yes,0.0
PAY02072,POL01038,25 Aug 2022,2695.38,Direct Debit,Paid,Yes,0.0
PAY02073,POL00857,02-08-2024,3039.48,Bank Transfer,SUCCESS,No,0.0
PAY02074,POL02222,13/05/2024,2755.37,Direct Debit,Paid,No,0.0
PAY02075,POL00207,17/08/2022,1249.77,Direct Debit,SUCCESS,No,0.0
PAY02076,POL00866,2021-01-27,3155.48,Cheque,SUCCESS,No,0.0
PAY02077,POL02519,08-14-2024,250.77,Bank Transfer,paid,Yes,0.0
PAY02078,POL00408,2020-12-19,2933.6,Bank Transfer,SUCCESS,No,0.0
PAY02079,POL00480,10-03-2024,2869.26,Cheque,failed,No,0.0
PAY02080,POL02648,16/01/2020,1281.52,Cash,Overdue,Yes,58.08
PAY02081,POL02285,2024-02-06,1056.89,Cash,SUCCESS,No,0.0
PAY02082,POL02564,03/04/2021,1105.35,Cash,SUCCESS,Yes,0.0
PAY02083,POL00267,11 Nov 2023,4066.89,Bank Transfer,Failed,No,0.0
PAY02084,POL00973,2021-04-01,4029.93,Direct Debit,Pending,No,0.0
PAY02085,POL00047,2019-07-21,2718.8,Cash,Failed,No,75.26
PAY02086,POL02338,06/03/2023,1432.42,Direct Debit,paid,No,0.0
PAY02087,POL02330,2019-09-23,3870.49,Direct Debit,failed,Yes,16.13
PAY02088,POL01956,2021-04-14,799.87,Cheque,Failed,No,0.0
PAY02089,POL02715,03-31-2021,$1368.92,Direct Debit,Paid,No,12.34
PAY02090,POL02872,16/02/2022,3984.75,Cheque,Pending,No,0.0
PAY02091,POL00038,08-11-2021,955.94,Bank Transfer,paid,No,0.0
PAY02092,POL02785,08-26-2021,$107.39,Bank Transfer,Paid,No,0.0
PAY02093,POL03000,26/05/2019,2439.62,Cash,PAID,No,0.0
PAY02094,POL00714,24/01/2019,$2090.17,Direct Debit,SUCCESS,No,0.0
PAY02095,POL00839,2019-08-31,4895.93,Credit Card,Paid,No,0.0
PAY02096,POL00277,18 Dec 2023,$2776.82,Bank Transfer,paid,No,0.0
PAY02097,POL00122,10-22-2023,$1888.95,Cash,PAID,No,0.0
PAY02098,POL00002,2019-02-19,$4446.84,Cash,Paid,No,0.0
PAY02099,POL01574,06-12-2021,3906.94,Credit Card,PAID,No,0.0
PAY02100,POL00825,,3664.83,Direct Debit,SUCCESS,No,0.0
PAY02101,POL01901,03-28-2024,4189.72,Direct Debit,overdue,No,0.0
PAY02102,POL01157,16 May 2019,2088.78,Cheque,SUCCESS,No,0.0
PAY02103,POL02208,03 Jun 2022,258.52,Direct Debit,Pending,No,0.0
PAY02104,POL01520,07/03/2020,2923.37,Direct Debit,Pending,Yes,0.0
PAY02105,POL02638,25/08/2019,4205.12,Bank Transfer,SUCCESS,No,0.0
PAY02106,POL01854,08-18-2022,2712.06,Bank Transfer,overdue,No,39.16
PAY02107,POL00675,15 Nov 2020,$717.07,Credit Card,paid,No,23.79
PAY02108,POL02578,28 May 2020,337.87,Credit Card,Overdue,No,0.0
PAY02109,POL02151,12-05-2024,3213.1,Bank Transfer,PAID,Yes,0.0
PAY02110,POL01553,04-18-2024,$4063.46,Cheque,success,Yes,0.0
PAY02111,POL00515,27/03/2021,2624.74,Cash,overdue,No,34.02
PAY02112,POL02806,2019-04-29,3405.24,Credit Card,paid,Yes,0.0
PAY02113,POL01020,01 Nov 2023,$119.9,Cheque,failed,No,18.47
PAY02114,POL02041,2023-07-17,4963.33,Bank Transfer,Paid,No,0.0
PAY02115,POL02863,01-20-2020,4834.5,Bank Transfer,overdue,No,0.0
PAY02116,POL00501,10-19-2024,2220.76,Bank Transfer,Pending,No,0.0
PAY02117,POL02549,2023-10-19,911.22,Bank Transfer,SUCCESS,Yes,0.0
PAY02118,POL01335,24 Apr 2024,2550.62,Credit Card,Overdue,No,0.0
PAY02119,POL01601,04-30-2023,567.04,Cash,Overdue,No,0.0
PAY02120,POL01922,2021-06-05,995.65,Credit Card,paid,No,0.0
PAY02121,POL01636,30/10/2023,4078.82,Credit Card,PAID,Yes,0.0
PAY02122,POL01632,10-12-2022,894.67,Cheque,success,No,0.0
PAY02123,POL00893,,1930.8,Credit Card,Paid,No,0.0
PAY02124,POL02350,05/10/2021,4139.35,Direct Debit,PAID,No,0.0
PAY02125,POL00458,11/07/2020,2048.18,Credit Card,overdue,No,87.5
PAY02126,POL01378,09-05-2021,315.63,Bank Transfer,overdue,No,0.0
PAY02127,POL01421,11 Apr 2022,1106.36,Cash,paid,No,93.7
PAY02128,POL01031,2022-02-18,$1235.91,Direct Debit,paid,No,0.0
PAY02129,POL02096,04/03/2023,2016.76,Credit Card,paid,No,0.0
PAY02130,POL02037,04-10-2023,3126.38,Direct Debit,failed,No,0.0
PAY02131,POL01760,11/09/2019,4409.4,Bank Transfer,success,Yes,0.0
PAY02132,POL01271,08 Feb 2020,212.45,Cheque,success,No,0.0
PAY02133,POL02554,2024-11-10,2469.47,Bank Transfer,Pending,No,0.0
PAY02134,POL01174,14/06/2022,$3047.65,Cheque,Paid,Yes,0.0
PAY02135,POL00976,2020-12-18,2659.41,Bank Transfer,SUCCESS,No,0.0
PAY02136,POL00474,2019-12-03,$2417.06,Direct Debit,Paid,No,0.0
PAY02137,POL00424,08/05/2023,$4558.44,Credit Card,failed,No,0.0
PAY02138,POL00866,05-15-2023,$2960.48,Bank Transfer,failed,No,0.0
PAY02139,POL01809,26 Oct 2020,4034.87,Cheque,SUCCESS,No,0.0
PAY02140,POL02838,,605.26,Cash,overdue,No,0.0
PAY02141,POL01411,12 May 2022,1760.7,Credit Card,Pending,Yes,0.0
PAY02142,POL00878,12 Jun 2024,1960.74,Direct Debit,overdue,No,0.0
PAY02143,POL00157,02-18-2021,3216.72,Direct Debit,failed,No,0.0
PAY02144,POL02223,,3427.47,Cheque,Overdue,No,22.7
PAY02145,POL00801,10/07/2023,3028.79,Cash,Failed,No,0.0
PAY02146,POL00792,2022-06-11,3862.92,Credit Card,success,Yes,0.0
PAY02147,POL02324,31/10/2023,923.57,Cash,success,No,0.0
PAY02148,POL02716,11-21-2024,1178.49,Cheque,Pending,No,0.0
PAY02149,POL02885,15 Apr 2023,4749.29,Credit Card,success,No,0.0
PAY02150,POL01631,2019-09-27,561.29,Bank Transfer,Pending,No,0.0
PAY02151,POL00712,2024-04-16,$351.79,Credit Card,overdue,No,58.63
PAY02152,POL00145,2020-01-16,3052.21,Bank Transfer,Paid,No,10.24
PAY02153,POL01465,2022-03-16,3673.96,Cheque,SUCCESS,Yes,0.0
PAY02154,POL00667,2023-02-19,$2835.36,Direct Debit,overdue,Yes,48.88
PAY02155,POL00926,2021-10-31,$2645.78,Direct Debit,overdue,No,0.0
PAY02156,POL02977,10 Jun 2022,4786.33,Credit Card,SUCCESS,Yes,0.0
PAY02157,POL02202,02 Nov 2021,773.93,Cheque,Overdue,No,0.0
PAY02158,POL02081,06 Mar 2020,2507.68,Direct Debit,overdue,Yes,0.0
PAY02159,POL02785,2023-05-18,984.33,Direct Debit,PAID,No,0.0
PAY02160,POL00118,2024-08-30,4707.66,Credit Card,failed,No,0.0
PAY02161,POL01614,12 Apr 2019,4085.95,Credit Card,Failed,No,0.0
PAY02162,POL00703,2022-04-17,2766.53,Cash,PAID,No,59.69
PAY02163,POL02696,,4068.42,Bank Transfer,PAID,No,0.0
PAY02164,POL01956,15 Jul 2024,4155.48,Cheque,Pending,No,0.0
PAY02165,POL00638,17/05/2023,4678.88,Cheque,Overdue,No,0.0
PAY02166,POL02699,07-02-2022,$4818.92,Bank Transfer,Failed,No,0.0
PAY02167,POL01756,05/11/2019,$800.96,Cash,Paid,No,0.0
PAY02168,POL00066,04 Oct 2021,3790.65,Credit Card,paid,No,27.5
PAY02169,POL01777,18/01/2022,$1241.22,Bank Transfer,Overdue,No,0.0
PAY02170,POL02907,29/09/2023,1772.88,Bank Transfer,Paid,No,0.0
PAY02171,POL00556,2022-09-13,$4217.37,Credit Card,Paid,No,0.0
PAY02172,POL00037,05 May 2019,$3941.15,Cheque,failed,No,0.0
PAY02173,POL02685,,$3388.35,Cheque,Failed,No,0.0
PAY02174,POL00263,07-07-2019,4444.58,Credit Card,Pending,No,0.0
PAY02175,POL00881,14/07/2023,1520.0,Cash,SUCCESS,No,0.0
PAY02176,POL00829,12-08-2024,4283.92,Direct Debit,Failed,No,24.88
PAY02177,POL01777,29 May 2020,$662.46,Cheque,Failed,No,0.0
PAY02178,POL01145,29 Apr 2024,325.42,Bank Transfer,Pending,No,0.0
PAY02179,POL00989,2023-12-15,848.63,Cheque,Paid,No,0.0
PAY02180,POL02401,03-20-2022,2436.73,Cheque,SUCCESS,No,0.0
PAY02181,POL00063,2021-11-02,554.37,Credit Card,paid,No,0.0
PAY02182,POL01782,05-26-2019,4326.63,Direct Debit,Pending,No,0.0
PAY02183,POL01197,16 Sep 2023,2785.58,Cheque,Paid,No,0.0
PAY02184,POL00103,03 Apr 2019,745.39,Direct Debit,Overdue,No,0.0
PAY02185,POL00066,18 Dec 2021,4456.15,Cash,success,No,0.0
PAY02186,POL02886,20 Mar 2019,872.99,Direct Debit,overdue,No,0.0
PAY02187,POL01411,01/09/2019,3137.46,Bank Transfer,failed,No,0.0
