vehicle_id,policyholder_id,make,model,year,color,vehicle_value_usd,mileage,fuel_type,vin,is_modified
VH01405,PH01405,Honda,CR-V,2009,Green,"$111,964.94",14466.0,hybrid,HX6A772ZYWRSBS5FA,TRUE
VH01406,PH01406,Tesla,Model S,2007,Blue,65351.75,176756.0,DIESEL,ZLBVAENA4UU0Y98V2,N
VH01407,PH01407,Nissan,Altima,2006,Black,87246.26,189546.0,Diesel,93F5CTENDFPUFNDPE,yes
VH01408,PH01408,Chevrolet,Equinox,2000,Black,"$3,148.72",141497.0,hybrid,NRNSWYWBGX74UF526,True
VH01409,PH01409,Audi,A4,2017,Black,50950.16,57101.0,hybrid,FXYXD3JDS13AYMTER,Y
VH01410,PH01410,Honda,Accord,2004,Grey,"$4,780.45",42728.0,Electric,Z0V4A7CA1XTDPCY0K,0
VH01411,PH01411,Nissan,Rogue,2011,Yellow,"$76,588.79",144926.0,petrol,4PMRN9UYCESB4ZAX0,True
VH01412,PH01412,Tesla,Cybertruck,2011,Silver,"$7,134.49",177597.0,DIESEL,UFPZWG4GRU89A5A23,yes
VH01413,PH01413,Mercedes,E-Class,2018,white,"$29,139.43",157983.0,petrol,2M174B4P404T7CCWN,False
VH01414,PH01414,BMW,X5,2005,BLACK,56061.72,170068.0,Petrol,8EZ9P9JRW94UCMS6Z,False
VH01415,PH01415,Ford,F-150,2007,Red,"$23,023.05",138922.0,EV,V0AY2ESUS00GK30VR,False
VH01416,PH01416,Mercedes,A-Class,2000,Yellow,"$107,261.86",77094.0,Electric,M25SU5XZ84UZ2C769,no
VH01417,PH01417,Tesla,Model X,2019,Green,"$100,521.97",56973.0,Diesel,UR510JKFUYJTTVC8J,False
VH01418,PH01418,Ford,F-150,2001,Grey,"$7,149.23",59482.0,Petrol,AE2MJ8S10U2Y8SGSD,TRUE
VH01419,PH01419,Hyundai,Sonata,2016,White,30136.08,45499.0,hybrid,X1GK6X24NR1D7XRTU,TRUE
VH01420,PH01420,BMW,X5,2014,Black,87059.91,63449.0,hybrid,8GHW3L51J8AKN1HAK,N
VH01421,PH01421,Chevrolet,Spark,2003,Orange,"$95,204.68",,EV,VHZERZ32168J0LTN9,0
VH01422,PH01422,Mercedes,A-Class,2018,White,66336.2,162523.0,DIESEL,99C3JH2SJWBVJPYSX,Y
VH01423,PH01423,Toyota,Camry,2021,Silver,65973.13,707410.0,petrol,BRUTT3VM4S5VNPZ52,No
VH01424,PH01424,Toyota,Corolla,2012,white,38384.53,123587.0,Electric,ULZS69H4P80EMNNFH,False
VH01425,PH01425,Audi,A4,2011,Grey,"$90,539.32",36774.0,Petrol,7A7815BL4RXXBHS9G,Y
VH01426,PH01426,Audi,Q5,2022,White,107627.03,20106.0,DIESEL,254NAKT5MDYLZ0TZY,N
VH01427,PH01427,Ford,Focus,2023,Grey,"$91,330.06",106282.0,petrol,DZ8NMMG1PUR7VB1L8,True
VH01428,PH01428,Ford,Focus,2013,gray,"$13,971.87",137861.0,Electric,92VMVBJXG3KYMH1ND,True
VH01429,PH01429,BMW,5 Series,2015,Yellow,"$66,729.76",194790.0,Hybrid,VE9YZEUMAR4UNUR9R,Yes
VH01430,PH01430,Audi,TT,2003,Blue,"$99,306.31",123056.0,Diesel,4CJNC08L59S63LZPY,No
VH01431,PH01431,Chevrolet,Equinox,2014,Silver,"$93,236.72",,hybrid,YZYXRRHS67WFLESXN,False
VH01432,PH01432,Mercedes,E-Class,2009,White,26096.58,107447.0,Petrol,X0UXY52ER0L6LWUET,yes
VH01433,PH01433,BMW,X3,2001,white,"$98,436.80",33626.0,Diesel,TKM2PTJEJYREPMWUT,False
VH01434,PH01434,Chevrolet,Tahoe,2002,Green,"$5,286.24",151520.0,Diesel,A3VNK5X2MTDV5YRHL,No
VH01435,PH01435,Nissan,Pathfinder,2005,Blue,"$61,790.57",114.0,Hybrid,R96U0UP9Z5JZJ4TDG,True
VH01436,PH01436,Nissan,Leaf,2000,Black,"$52,269.61",96975.0,petrol,0UHZT8PNXY5V4ESB3,FALSE
VH01437,PH01437,BMW,3 Series,2023,Green,"$105,139.91",615320.0,Hybrid,8UL6KNLV7VT2389J1,FALSE
VH01438,PH01438,Toyota,Prius,2008,Black,26451.87,161871.0,Electric,DVJ1LWEYZCKWSX3FV,Y
VH01439,PH01439,Hyundai,Sonata,2012,Yellow,"$7,897.52",129184.0,Petrol,CZDGM1UZREC89KW1R,1
VH01440,PH01440,Chevrolet,Silverado,2002,white,,9847.0,Electric,AJD93KYXSVTX05MAN,No
VH01441,PH01441,Hyundai,Tucson,2011,Red,27271.56,119564.0,petrol,ZJ413AED2T217A20D,False
VH01442,PH01442,Nissan,Sentra,2016,Orange,"$18,307.44",130566.0,EV,A13W1GL2S5PPYL27V,TRUE
VH01443,PH01443,BMW,M3,2013,Orange,"$36,665.54",56015.0,Petrol,EWP2KPASDVLP0HGKC,0
VH01444,PH01444,Ford,Escape,2004,Black,"$34,674.69",106855.0,hybrid,ZFVB6P8FLTBA3N299,TRUE
VH01445,PH01445,Toyota,Corolla,2022,Blue,"$78,704.77",,Petrol,SRD1RTPA6K3CVWCJM,0
VH01446,PH01446,Ford,Explorer,2023,Grey,"$51,354.43",106816.0,EV,TFHZY6ZEVR87HPR0Z,FALSE
VH01447,PH01447,Audi,TT,2012,Blue,"$5,236.31",71435.0,petrol,6R84N7WW9G9B3FV2L,False
VH01448,PH01448,Nissan,Leaf,2016,Green,115057.95,21124.0,hybrid,XCHU68TZT91V6KEE1,FALSE
VH01449,PH01449,BMW,X5,2018,Yellow,"$25,944.09",80914.0,EV,0WJ2H4D199VSWTB1G,N
VH01450,PH01450,Mercedes,GLE,2000,BLACK,"$7,966.35",37000.0,petrol,YP98M11EGR6SBM2G7,False
VH01451,PH01451,Nissan,Sentra,2007,Silver,84630.43,107177.0,hybrid,F9HH2S4L4HSVU33YJ,FALSE
VH01452,PH01452,Chevrolet,Tahoe,2009,Orange,"$11,641.31",12845.0,Hybrid,PRDM9WBS10CUJJ8H5,True
VH01453,PH01453,Mercedes,E-Class,2014,Yellow,35802.47,4210.0,Electric,78MZW5PFP0AT9NXG9,no
VH01454,PH01454,Hyundai,Santa Fe,2004,Green,"$114,178.82",90623.0,DIESEL,AJ3XNT599R33APKDK,N
VH01455,PH01455,Honda,Accord,2022,BLACK,"$29,373.46",37729.0,Hybrid,7LDHB8SJX6DC3H33G,no
VH01456,PH01456,Hyundai,Elantra,2012,White,54361.54,144053.0,DIESEL,7513NY7H7MXFMJBGK,Y
VH01457,PH01457,BMW,X5,2014,White,"$81,982.63",13052.0,Electric,1WYCP3407FPSDR8GP,1
VH01458,PH01458,Audi,A6,2007,Red,,186637.0,Hybrid,4ND7TH813NHJ7M6VZ,No
VH01459,PH01459,Nissan,Sentra,2008,Silver,57463.42,10308.0,Hybrid,5YCWJLAHJ3LLVVSCC,0
VH01460,PH01460,Mercedes,C-Class,2020,Blue,"$64,160.12",189548.0,petrol,75U8CSRWLSW1133F6,No
VH01461,PH01461,Mercedes,S-Class,2016,Blue,"$92,428.34",187961.0,hybrid,9Y6L1BND77THUF879,False
VH01462,PH01462,Mercedes,GLE,2003,Blue,"$27,606.25",43464.0,Hybrid,G1EP38A7JNVS13JNC,Yes
VH01463,PH01463,Toyota,Highlander,2022,Green,104822.89,112994.0,Petrol,TPJA0RBC98959BY4S,TRUE
VH01464,PH01464,Toyota,RAV4,2002,Orange,19096.18,142295.0,EV,NGG51PCUGXLZ93YKZ,False
VH01465,PH01465,Chevrolet,Malibu,2008,Grey,"$47,865.89",192818.0,Diesel,95L873MVREW9SBDYG,Y
VH01466,PH01466,Ford,Escape,2007,White,"$94,877.59",26702.0,EV,TL6LHTDH0ARLV0VW3,Y
VH01467,PH01467,Toyota,Prius,2024,BLACK,81028.56,84331.0,petrol,8LJ9G6M23VGYP4TT4,0
VH01468,PH01468,Nissan,Altima,2002,Black,"$89,703.93",133506.0,hybrid,G4ZVJ2WT9JG0R5ND3,1
VH01469,PH01469,BMW,5 Series,2015,white,"$81,282.41",73918.0,petrol,ZKBLW4HFVX78YJV23,TRUE
VH01470,PH01470,Audi,Q5,2012,Yellow,45919.86,186805.0,DIESEL,90KU0DTKC34UC3JBD,N
VH01471,PH01471,BMW,5 Series,2009,gray,"$76,636.46",147143.0,petrol,BU425L0J0KAST6RVM,False
VH01472,PH01472,Toyota,Camry,2015,Black,69888.51,50702.0,Diesel,LD8N9Z66P8ZB4VS0G,TRUE
VH01473,PH01473,Mercedes,S-Class,2018,BLACK,"$93,667.82",111183.0,Electric,YAAK5XZ23KRZFAK9F,Y
VH01474,PH01474,Hyundai,Tucson,2022,Orange,56764.86,30903.0,DIESEL,G4X4N6PUKMVUFB82V,Yes
VH01475,PH01475,Hyundai,Elantra,2021,Green,"$21,333.36",29266.0,hybrid,FBN4XJ508UR2VBKLG,FALSE
VH01476,PH01476,Mercedes,E-Class,2003,Green,47360.29,120830.0,hybrid,DEVP2F2TF4P3FHW7T,False
VH01477,PH01477,Audi,A6,2006,gray,98205.7,168590.0,Hybrid,X773PKA35534FCK5X,Y
VH01478,PH01478,Hyundai,Tucson,2003,Silver,112503.44,133491.0,DIESEL,HUJGZ96BLSNT0FGYA,No
VH01479,PH01479,Hyundai,Elantra,2024,White,"$13,924.87",164539.0,DIESEL,H66XWAT9BR4T2PPCR,yes
VH01480,PH01480,BMW,3 Series,2011,white,"$59,921.08",39046.0,Diesel,FHLRWWMNCCA4E382X,1
VH01481,PH01481,BMW,3 Series,2019,Blue,43040.44,36494.0,petrol,WKCXG9FL49LY4G8A0,Yes
VH01482,PH01482,Ford,Escape,2013,Blue,"$94,485.51",47065.0,Diesel,SE7HJCZC5P3ZEWM0G,Y
VH01483,PH01483,Hyundai,Elantra,2024,Green,"$53,168.84",,Electric,LX5WEVXHLBSELET2U,1
VH01484,PH01484,Hyundai,Santa Fe,2007,Blue,36818.03,195185.0,Electric,2MMEGK0UPZXASBX93,FALSE
VH01485,PH01485,Hyundai,Santa Fe,2021,BLACK,"$48,364.12",125092.0,petrol,4XNVX387NTA54G5AH,FALSE
VH01486,PH01486,Ford,F-150,2006,Orange,115316.1,55763.0,petrol,NZH17RUVZD3755SFB,N
VH01487,PH01487,Honda,Pilot,2002,Blue,"$113,787.30",125509.0,Hybrid,NNA05SSXW35FFPPGD,no
VH01488,PH01488,Toyota,Highlander,2023,Black,75929.31,40693.0,hybrid,0N62AYW7AUGL6YJWY,False
VH01489,PH01489,Honda,Pilot,2017,White,"$76,619.15",177914.0,Electric,C28ZC768XK8AFBTTS,no
VH01490,PH01490,Nissan,Altima,2010,Orange,77914.79,75452.0,DIESEL,GR3M97AB493FU95WN,no
VH01491,PH01491,Ford,Explorer,2024,Silver,"$100,150.07",142783.0,EV,XPXSX9SE5ZWAL6JA8,Yes
VH01492,PH01492,Audi,A4,2009,Green,97683.27,131680.0,hybrid,HRJAFUVEE8J5KGVFF,N
VH01493,PH01493,Audi,Q5,2005,Green,"$73,443.31",34391.0,Hybrid,GE5S383CYTE7JN7K5,Yes
VH01494,PH01494,Hyundai,Tucson,2010,White,,1150.0,hybrid,TL1CHF894SCV5F50A,True
VH01495,PH01495,Hyundai,Santa Fe,2018,Black,,102378.0,petrol,SE8CWNGZRH7J0ZT8Z,Y
VH01496,PH01496,Audi,Q7,2024,Green,"$34,131.63",44232.0,EV,L3W0R3XL0363KS10M,0
VH01497,PH01497,Audi,Q5,2018,gray,"$34,553.53",17144.0,Electric,V6B3YH7RESCSMYDLX,yes
VH01498,PH01498,Toyota,Prius,2010,Black,"$102,831.06",183978.0,Electric,WT8X9MCDKAPWLWGU0,Y
VH01499,PH01499,Toyota,Highlander,2005,Silver,"$29,030.61",89423.0,Hybrid,E4Z20YWXUPNN9T5W3,0
VH01500,PH01500,Audi,Q7,2016,Green,,,EV,L77GUC6SU15TPUFXW,0
VH01501,PH01501,Hyundai,Elantra,2012,Yellow,"$7,070.37",118074.0,EV,3WY1FNY9DAF3BAB0S,no
VH01502,PH01502,Nissan,Rogue,2007,Blue,"$47,251.86",32242.0,Diesel,H0WGJH20Z9JEKB3DZ,No
VH01503,PH01503,Mercedes,E-Class,2001,Silver,52635.01,67569.0,Diesel,D0K26UMMPVJ776VJS,N
VH01504,PH01504,Tesla,Model 3,2023,Grey,68129.31,157064.0,DIESEL,VHZSWVEM1M25JE608,Yes
VH01505,PH01505,Toyota,RAV4,2021,gray,"$80,681.92",,hybrid,65T8JHZGCRUZXLVPB,N
VH01506,PH01506,Tesla,Model X,2022,Yellow,"$13,707.92",61743.0,Petrol,Y4SB5YR1VXAYG5XS4,0
VH01507,PH01507,BMW,X3,2015,Yellow,"$27,855.73",26096.0,EV,Y4VBD7HEABAJLBMGJ,no
VH01508,PH01508,Audi,A6,2024,Yellow,48516.41,540768.0,Hybrid,D5W8TA27J45R8F5RH,Y
VH01509,PH01509,BMW,5 Series,2022,gray,92523.42,73029.0,EV,B9U8BUUZGXFBYYR8J,0
VH01510,PH01510,Ford,F-150,2015,Red,"$45,896.71",175336.0,EV,GGUF6MWZ9XKR1551T,N
VH01511,PH01511,Mercedes,A-Class,2003,Silver,"$88,826.00",129067.0,Petrol,S27RW0BCVWNRTAD50,N
VH01512,PH01512,Audi,A6,2018,Silver,68627.08,90630.0,hybrid,M36RTL7N8C2TZ34MM,Yes
VH01513,PH01513,Honda,CR-V,2023,gray,48216.27,35291.0,petrol,D9SN6MG9CXMLLG86B,Yes
VH01514,PH01514,Hyundai,Kona,2023,Silver,"$19,140.74",34248.0,hybrid,FV7ARHZZTT42S99J1,False
VH01515,PH01515,Toyota,Prius,2023,Black,,110341.0,DIESEL,L7JSNRZ7DC93Y1MVN,Yes
VH01516,PH01516,Audi,A4,2007,Red,73159.17,109478.0,Electric,WEF20SRKT9MSM2RCM,Y
VH01517,PH01517,Ford,Explorer,2013,white,"$22,023.73",5241.0,DIESEL,9XR3V9UK79B00PZPR,TRUE
VH01518,PH01518,Hyundai,Santa Fe,2004,Blue,"$38,593.54",913069.0,Petrol,L1MWWSNX6DXZ1VL50,Yes
VH01519,PH01519,Chevrolet,Malibu,2011,Green,"$3,640.44",81398.0,Hybrid,MHECH0307UX9JA53F,Y
VH01520,PH01520,Audi,Q5,2005,gray,"$47,760.12",6687.0,Hybrid,YV6K9XA4TE58WZ84J,No
VH01521,PH01521,Mercedes,S-Class,2002,White,"$71,012.53",,Petrol,P6D0MFJTSEKXSUVYJ,yes
VH01522,PH01522,Honda,Pilot,2005,gray,"$71,614.09",141817.0,Electric,5SGV1BVAV2D1D3ZNT,yes
VH01523,PH01523,Tesla,Cybertruck,2011,White,88146.1,42063.0,Electric,3AG7Y7R3NRBK8G875,TRUE
VH01524,PH01524,Audi,Q5,2009,BLACK,70022.02,,Petrol,A1WZKTLTDWAM7YH4A,yes
VH01525,PH01525,Audi,Q5,2000,Yellow,69574.07,9986.0,Diesel,ADZ5WUURES6C8L93L,No
VH01526,PH01526,Ford,F-150,2016,BLACK,,63585.0,Electric,ZN43AHKLTP724ZJN9,No
VH01527,PH01527,BMW,M3,2005,BLACK,"$57,963.20",144070.0,EV,S8KHCH6URK5MGEFKY,TRUE
VH01528,PH01528,Nissan,Leaf,2012,Yellow,19489.3,11309.0,petrol,23GG5HDXMHXFDRVX5,no
VH01529,PH01529,Nissan,Leaf,2004,Green,45763.14,54656.0,EV,K3J28K85TECW72A40,False
VH01530,PH01530,Hyundai,Sonata,2004,white,"$8,207.69",,Diesel,G35LA6UAVYZCRP0ML,False
VH01531,PH01531,Honda,Accord,2019,White,77828.48,107346.0,EV,J7Y7VYERMYR2073CM,Y
VH01532,PH01532,Mercedes,E-Class,2016,Red,"$15,137.43",75830.0,petrol,72X1YHUKNGU4MYCVC,True
VH01533,PH01533,Nissan,Rogue,2000,Orange,"$72,251.25",79967.0,EV,S8U4XU5178359MCJE,1
VH01534,PH01534,Tesla,Model X,2010,white,"$37,148.64",16698.0,Diesel,823X12M89A40CY3M5,TRUE
VH01535,PH01535,Tesla,Model S,2006,Silver,"$12,632.06",56073.0,petrol,M9LRGJLUNBVGKF5VP,yes
VH01536,PH01536,BMW,3 Series,2019,Grey,"$83,774.96",81497.0,petrol,WRM0NH665T0KJNTE6,False
VH01537,PH01537,Tesla,Model Y,2003,Silver,,2208.0,EV,7ERZ3CTCVKUXSSN6Y,No
VH01538,PH01538,Nissan,Pathfinder,2024,Grey,68242.51,75695.0,Electric,1J3NES0MY7MY84HPN,no
VH01539,PH01539,Honda,CR-V,2019,Grey,83712.95,50503.0,Hybrid,WT34Z60AGXHNZK6UU,No
VH01540,PH01540,Audi,Q5,2006,Silver,"$94,800.60",137355.0,Electric,ZT7MDC4T45PTY8WX5,yes
VH01541,PH01541,Hyundai,Santa Fe,2024,White,"$10,908.10",99353.0,hybrid,X236B9SRVJA5SVSKG,yes
VH01542,PH01542,Chevrolet,Silverado,2019,Grey,,4955.0,DIESEL,UDJFHZLX8K85CDHZC,FALSE
VH01543,PH01543,Honda,Accord,2009,Orange,17286.41,193006.0,Electric,714LXGST7R5JUH3EB,yes
VH01544,PH01544,Audi,Q5,2000,Black,"$6,895.59",39919.0,Diesel,7VCK8Z9SL749MEBJC,no
VH01545,PH01545,Toyota,Prius,2009,white,86353.92,104396.0,petrol,6CDS8S0RYRRK05ASW,N
VH01546,PH01546,Mercedes,GLE,2007,Orange,"$14,824.28",18818.0,EV,4C9ZSCBGV6SVC7D2C,0
VH01547,PH01547,Audi,Q7,2009,White,108113.13,143480.0,DIESEL,1KG9S4ZPHAVZRLW70,Y
VH01548,PH01548,Nissan,Rogue,2004,gray,"$29,060.75",52506.0,Petrol,672DMAN6T09RKYTSE,True
VH01549,PH01549,Hyundai,Sonata,2002,Red,13658.84,41474.0,Hybrid,PU9A7R5AL0N1B3NZK,False
VH01550,PH01550,Toyota,Corolla,2022,Grey,"$61,998.23",103046.0,Diesel,W36Z3LV0E56E4ZJ49,no
VH01551,PH01551,Nissan,Altima,2021,Silver,"$77,259.83",89077.0,hybrid,9T88K4ESYA6HLBJEW,N
VH01552,PH01552,Ford,Mustang,2002,white,104305.74,63599.0,petrol,5RSLTDGP7T4R5ATTZ,Y
VH01553,PH01553,Audi,Q7,2016,Blue,104821.93,,Diesel,RB4TB8S2WNK63NX3W,N
VH01554,PH01554,Honda,Accord,2007,Black,"$75,199.58",80576.0,Electric,D5EFRN51LTLCN3Y14,False
VH01555,PH01555,Ford,Explorer,2011,white,"$101,165.72",159164.0,DIESEL,4EBAZFZZM15Y24V03,No
VH01556,PH01556,Chevrolet,Equinox,2019,BLACK,82391.16,195595.0,petrol,61X22T6C4DJU875MW,TRUE
VH01557,PH01557,Ford,F-150,2016,Blue,"$82,270.08",41031.0,EV,VLEZUZGL0BJV9F5S8,Yes
VH01558,PH01558,Chevrolet,Equinox,2018,white,77226.81,119942.0,Electric,TT37PLU2TRNZU510C,N
VH01559,PH01559,Audi,Q5,2012,Red,"$71,341.29",12037.0,hybrid,NC1P607VMZCEK7R0V,Yes
VH01560,PH01560,Ford,Mustang,2009,White,83663.69,9726.0,Diesel,TBYMPHUX1CAHF7DWX,no
VH01561,PH01561,Nissan,Sentra,2011,Grey,"$9,230.32",33607.0,hybrid,XGY8HNZZG94GJ3J4U,Yes
VH01562,PH01562,Nissan,Pathfinder,2006,Grey,32941.9,32575.0,hybrid,7K549F6K2R9EPECH0,Y
VH01563,PH01563,BMW,X3,2006,Grey,4784.85,120209.0,hybrid,U8HNNLCG5RJAGBGSU,False
VH01564,PH01564,Audi,TT,2024,Red,"$18,897.20",176628.0,hybrid,L8GGU9L8S2G1GB87M,FALSE
VH01565,PH01565,Mercedes,C-Class,2016,Blue,,4943.0,petrol,2FDTN5CWELXDLU4LY,True
VH01566,PH01566,Nissan,Rogue,2011,Red,"$76,210.94",44586.0,Electric,HVXYY87C0KWDJFADZ,1
VH01567,PH01567,Toyota,Corolla,2012,Black,"$42,595.99",25111.0,DIESEL,RRFY87E0N12UVSDMF,yes
VH01568,PH01568,Toyota,Corolla,2019,Yellow,"$21,705.72",76421.0,Petrol,YP3FUEHX65CXUPVMG,TRUE
VH01569,PH01569,Tesla,Model 3,2015,Grey,"$107,645.48",108339.0,EV,M0VPY9M7S28K2J93X,N
VH01570,PH01570,Honda,Accord,2010,Grey,"$80,144.59",19911.0,Hybrid,SRSTUVYCP0VF9EMVF,yes
VH01571,PH01571,Ford,Mustang,2019,Orange,"$13,513.59",119304.0,Hybrid,RVH04GA43KGSTAURB,FALSE
VH01572,PH01572,Audi,TT,2013,Red,"$65,170.29",,petrol,BUZ0BGXMRWFGS55AH,0
VH01573,PH01573,Nissan,Sentra,2006,gray,99569.83,164099.0,Electric,TFPPYKXAPGX7L0DY7,no
VH01574,PH01574,Hyundai,Tucson,2009,Yellow,"$47,435.72",22844.0,Petrol,XKXUGEP1RSL09X7M5,No
VH01575,PH01575,Nissan,Sentra,2024,White,"$54,340.43",131773.0,Petrol,714154X0T4ZC1GMU7,Y
VH01576,PH01576,Audi,A6,2010,Green,42536.74,188572.0,petrol,6P64XR7ZLYGHG6R3T,FALSE
VH01577,PH01577,Chevrolet,Tahoe,2000,white,"$8,832.60",149211.0,petrol,2C1UUP3GPGL9CL254,no
VH01578,PH01578,Honda,Accord,2023,Orange,89026.84,36310.0,Hybrid,VXB5F0S5PE7R04T19,TRUE
VH01579,PH01579,Tesla,Model X,2022,White,"$15,966.61",717788.0,hybrid,LSVFYFNH4W9YLXENK,True
VH01580,PH01580,Chevrolet,Equinox,2018,Silver,"$44,844.69",101357.0,EV,5647NXBV6DAX1L78Y,False
VH01581,PH01581,Hyundai,Sonata,2014,white,49764.88,39894.0,hybrid,N313A1MT82CAHUR90,TRUE
VH01582,PH01582,Audi,TT,2021,Green,"$93,330.48",83042.0,DIESEL,3F22PNSNDT5KXKVLC,yes
VH01583,PH01583,Honda,Accord,2007,Black,"$106,344.98",112788.0,DIESEL,WW9DKVCVA6T7WKYSB,0
VH01584,PH01584,Chevrolet,Malibu,2003,White,"$67,532.00",46764.0,Electric,YMG0M68C8FJTZEZ3R,False
VH01585,PH01585,Chevrolet,Equinox,2015,Grey,69687.78,16791.0,Electric,XMX7FUVKPTK7F4VNG,0
VH01586,PH01586,Mercedes,A-Class,2005,BLACK,"$39,491.76",181014.0,Petrol,DCGS8U46NT4AG5W7H,yes
VH01587,PH01587,BMW,5 Series,2016,Silver,"$89,515.18",51531.0,EV,M95B3KFRFRMJH730T,Y
VH01588,PH01588,Toyota,RAV4,2008,Green,"$93,187.03",108934.0,Diesel,BV1EUD21HXTAVYA2T,no
VH01589,PH01589,Tesla,Model Y,2024,Green,"$51,143.75",139484.0,petrol,GFEAPL2ECC7MYJSBT,1
VH01590,PH01590,Nissan,Pathfinder,2000,Grey,16449.16,32807.0,Petrol,Y9L3UDU67SUYXV4EG,TRUE
VH01591,PH01591,Nissan,Altima,2015,White,"$34,195.26",111145.0,DIESEL,GR6ZD36F2NM4YD5VH,FALSE
VH01592,PH01592,Hyundai,Elantra,2021,White,"$42,373.76",59395.0,petrol,G6CEBAKX75DB4PKHT,1
VH01593,PH01593,Hyundai,Kona,2006,Yellow,85109.69,108480.0,hybrid,FWHT9ZDRHGRETDA5N,No
VH01594,PH01594,BMW,5 Series,2012,White,70950.43,18465.0,EV,XFND8CBPR5ZG0A297,N
VH01595,PH01595,BMW,X5,2001,Orange,"$45,035.96",15390.0,Electric,CN310TRZ95T0U6LLU,Y
VH01596,PH01596,Chevrolet,Spark,2006,Blue,"$54,090.99",25994.0,DIESEL,VVUEF1B1LBVN69MMH,False
VH01597,PH01597,Ford,Mustang,2017,White,"$118,860.34",128384.0,Petrol,7GZ94GH5KYU87W0Y2,FALSE
VH01598,PH01598,Toyota,Camry,2021,Black,"$29,776.26",87513.0,Diesel,KSGG8G5NWULUEBNND,FALSE
VH01599,PH01599,Toyota,Corolla,2011,Green,113795.72,45293.0,Diesel,T912BPFJZJL2ACD8V,False
VH01600,PH01600,BMW,5 Series,2018,Yellow,"$49,378.92",199177.0,hybrid,NBSGTW302BFK1PGXT,True
VH01601,PH01601,Ford,Escape,2021,Red,54595.8,190013.0,hybrid,1R4HH0XHRDXZ4ULM8,TRUE
VH01602,PH01602,Audi,A6,2010,white,"$19,008.15",174388.0,Hybrid,PEFHU43YZYC43G067,False
VH01603,PH01603,Hyundai,Santa Fe,2022,Orange,"$66,009.23",,petrol,051RM55GNZ7SK59EK,No
VH01604,PH01604,Mercedes,A-Class,2006,Orange,40814.67,84948.0,Electric,M6YK6BWBTDCF1R5PS,FALSE
VH01605,PH01605,Audi,TT,2015,Yellow,"$68,627.14",135365.0,hybrid,BNHESRNGPT23LFF4Z,0
VH01606,PH01606,Hyundai,Elantra,2011,Red,"$44,440.92",165115.0,DIESEL,HGEP1MGWAD0JPGAVR,False
VH01607,PH01607,Honda,Pilot,2012,Blue,12038.48,130355.0,hybrid,W4UVD13VVEXU4G8YF,0
VH01608,PH01608,Audi,A4,2024,Orange,41257.89,136590.0,DIESEL,KHV2HT8XSXU6C2E9T,Yes
VH01609,PH01609,Hyundai,Sonata,2005,Grey,61536.3,134272.0,DIESEL,XK4S6RWL4ATN9N3EM,N
VH01610,PH01610,BMW,5 Series,2018,Yellow,70683.43,143406.0,petrol,2G2EMKE4V1ZG0EWYR,TRUE
VH01611,PH01611,Toyota,Corolla,2018,Orange,"$36,150.25",119814.0,DIESEL,AP3RS3F8L6W5K7W2G,no
VH01612,PH01612,Nissan,Leaf,2012,Blue,"$82,590.13",162857.0,DIESEL,CU5UFCJTJJ9M5SZSP,0
VH01613,PH01613,Honda,Accord,2020,Grey,"$86,840.72",21731.0,Hybrid,41AVFH4BNEKU7R1A0,no
VH01614,PH01614,Ford,Focus,2013,Red,"$5,437.34",59732.0,hybrid,B85X2NGJKJWJ5B9TL,yes
VH01615,PH01615,Mercedes,A-Class,2013,Black,"$24,447.57",77419.0,Petrol,TYAXJH7SFAFH2D4NX,0
VH01616,PH01616,BMW,5 Series,2009,Grey,"$115,896.82",175121.0,petrol,VE78DAJGNALV4WMNX,yes
VH01617,PH01617,Nissan,Leaf,2013,Yellow,"$87,914.08",54551.0,petrol,FJHBXB7R4UVGKTJJH,1
VH01618,PH01618,Chevrolet,Equinox,2004,BLACK,"$98,929.13",12338.0,Electric,NC8X9KV7SLSRXPKEX,Y
VH01619,PH01619,Mercedes,C-Class,2015,Orange,"$82,603.55",,Diesel,8ZU5P0AB6AJA062WL,0
VH01620,PH01620,Chevrolet,Equinox,2024,Silver,79213.62,,Diesel,TCWAD2C45A1XDMJK5,Yes
VH01621,PH01621,Audi,Q7,2006,Grey,37447.1,160559.0,Hybrid,YR7N7VUFLSVCV0X0R,no
VH01622,PH01622,BMW,X3,2002,Green,109955.63,34696.0,EV,NH4B1C0M3CBR2HD9H,Yes
VH01623,PH01623,Hyundai,Kona,2014,BLACK,47457.55,55993.0,EV,GM914FBCCSY44DYDP,False
VH01624,PH01624,Tesla,Model 3,2015,Silver,51883.26,141502.0,petrol,88UTU8ZE21RWGKNTJ,TRUE
VH01625,PH01625,Ford,Focus,2008,Green,37234.56,11514.0,Electric,JDLW88E1SC1N16DTH,yes
VH01626,PH01626,Ford,F-150,2004,Red,"$60,273.56",,EV,E0W0TU35BLL48XMEW,Y
VH01627,PH01627,Ford,Mustang,2011,Grey,"$68,616.08",20673.0,petrol,PKTL52C8ZMTGCGFR4,yes
VH01628,PH01628,Tesla,Model 3,2023,Black,"$84,166.98",80582.0,Diesel,SNWDFREXU0MY9GWND,N
VH01629,PH01629,Tesla,Cybertruck,2011,BLACK,"$33,857.08",178432.0,petrol,CVABE3BP6LN5D9LR9,False
