payment_id,policy_id,payment_date,amount_usd,payment_method,status,is_late,late_fee_usd
PAY01768,POL00442,2023-07-04,1677.71,Credit Card,FAILED,False,0.0
PAY01769,POL02502,,0.0,Credit Card,FAILED,False,84.87
PAY01770,POL02947,,4658.17,Credit Card,PENDING,False,0.0
PAY01771,POL00435,2022-04-20,1033.35,Bank Transfer,OVERDUE,False,62.7
PAY01772,POL01689,2020-01-16,3504.22,Credit Card,SUCCESS,False,0.0
PAY01773,POL01300,2021-03-22,3798.04,Bank Transfer,PAID,False,21.0
PAY01774,POL00774,,4545.08,Cash,PAID,False,0.0
PAY01775,POL00792,2023-03-23,0.0,Credit Card,SUCCESS,False,0.0
PAY01776,POL02457,2023-10-01,3916.74,Direct Debit,PAID,False,14.29
PAY01777,POL01428,2021-04-19,4606.55,Cash,PAID,False,0.0
PAY01778,POL02134,,508.2,Direct Debit,SUCCESS,False,0.0
PAY01779,POL00945,2023-10-09,0.0,Bank Transfer,PAID,False,79.02
PAY01780,POL02921,2019-12-08,1307.43,Cash,OVERDUE,False,0.0
PAY01781,POL02431,2024-10-24,0.0,Direct Debit,PAID,False,0.0
PAY01782,POL01801,2021-12-13,0.0,Direct Debit,FAILED,False,0.0
PAY01783,POL00229,2019-01-10,1389.54,Cash,SUCCESS,False,0.0
PAY01784,POL02933,2024-10-20,1270.13,Bank Transfer,SUCCESS,False,0.0
PAY01785,POL00368,2020-11-25,3997.05,Bank Transfer,PAID,False,69.81
PAY01786,POL01575,2020-07-05,1759.02,Bank Transfer,SUCCESS,False,0.0
PAY01787,POL02583,2021-02-05,1813.61,Bank Transfer,SUCCESS,False,0.0
PAY01788,POL02177,2023-09-10,3726.21,Direct Debit,FAILED,False,0.0
PAY01789,POL02464,2020-05-15,3214.26,Cheque,FAILED,False,0.0
PAY01790,POL00022,2024-04-29,1149.54,Cheque,OVERDUE,False,0.0
PAY01791,POL02392,2024-06-22,0.0,Cash,FAILED,False,0.0
PAY01792,POL02115,2021-04-05,0.0,Cheque,OVERDUE,False,0.0
PAY01793,POL00809,2024-03-06,0.0,Cheque,SUCCESS,False,0.0
PAY01794,POL02362,2023-09-28,2669.89,Credit Card,OVERDUE,False,0.0
PAY01795,POL00896,2023-07-15,4411.59,Credit Card,SUCCESS,False,0.0
PAY01796,POL00667,2024-02-23,4580.11,Credit Card,SUCCESS,True,0.0
PAY01797,POL01254,2023-02-27,1570.22,Bank Transfer,PAID,False,0.0
PAY01798,POL01131,2024-07-04,3180.89,Cheque,PAID,True,0.0
PAY01799,POL02557,2019-10-29,338.89,Direct Debit,OVERDUE,False,0.0
PAY01800,POL02536,2020-05-01,3575.7,Cash,OVERDUE,True,0.0
PAY01801,POL00827,2020-07-22,4163.56,Bank Transfer,SUCCESS,False,19.52
PAY01802,POL02202,2023-05-08,3086.66,Direct Debit,PAID,True,0.0
PAY01803,POL02705,2023-06-16,0.0,Credit Card,PAID,False,0.0
PAY01804,POL02853,2024-11-23,704.63,Credit Card,OVERDUE,False,35.72
PAY01805,POL00064,2019-02-03,1664.88,Credit Card,SUCCESS,False,0.0
PAY01806,POL01553,2020-09-11,556.3,Credit Card,PAID,False,98.18
PAY01807,POL02122,2020-01-04,3998.69,Direct Debit,PAID,False,0.0
PAY01808,POL02415,2020-12-12,0.0,Credit Card,PAID,False,58.27
PAY01809,POL01966,2019-10-13,2665.87,Direct Debit,PAID,False,0.0
PAY01810,POL00626,2023-07-29,178.68,Direct Debit,PAID,True,0.0
PAY01811,POL01751,2023-12-10,417.93,Credit Card,PENDING,False,0.0
PAY01812,POL02939,2021-02-14,518.59,Cash,SUCCESS,False,0.0
PAY01813,POL01134,,2060.64,Direct Debit,OVERDUE,False,0.0
PAY01814,POL01359,2022-12-04,0.0,Cash,OVERDUE,True,0.0
PAY01815,POL02420,2023-10-13,0.0,Credit Card,FAILED,False,0.0
PAY01816,POL00123,2019-08-23,2467.21,Bank Transfer,PENDING,False,0.0
PAY01817,POL01934,2020-05-04,2127.88,Cheque,FAILED,False,0.0
PAY01818,POL00866,2023-06-09,4889.97,Cash,SUCCESS,True,0.0
PAY01819,POL01729,2024-09-07,3659.49,Credit Card,PAID,False,15.84
PAY01820,POL00270,2021-08-07,2548.71,Bank Transfer,PENDING,False,0.0
PAY01821,POL00181,2020-05-15,1817.84,Bank Transfer,OVERDUE,False,0.0
PAY01822,POL02272,2024-10-04,1851.6,Cash,PAID,False,94.69
PAY01823,POL01467,2021-01-08,4446.78,Credit Card,OVERDUE,False,0.0
PAY01824,POL01432,2021-08-01,933.25,Direct Debit,PENDING,False,0.0
PAY01825,POL02435,2022-07-01,1580.62,Direct Debit,PAID,False,0.0
PAY01826,POL01357,2022-08-07,0.0,Cash,FAILED,False,0.0
PAY01827,POL01635,2021-05-13,2819.96,Bank Transfer,SUCCESS,False,32.34
PAY01828,POL00895,2021-11-15,0.0,Cash,FAILED,True,0.0
PAY01829,POL02521,2021-04-13,2868.96,Direct Debit,PAID,True,0.0
PAY01830,POL01835,2019-03-09,2957.12,Credit Card,PAID,False,0.0
PAY01831,POL02290,2019-01-30,0.0,Direct Debit,PENDING,False,0.0
PAY01832,POL00936,2024-01-22,3820.93,Direct Debit,PENDING,False,58.58
PAY01833,POL00866,2024-06-17,2701.48,Direct Debit,PAID,False,0.0
PAY01834,POL02722,,4403.83,Cash,FAILED,False,0.0
PAY01835,POL02075,2021-07-16,3808.54,Cheque,SUCCESS,False,0.0
PAY01836,POL01118,2023-09-25,4212.53,Cheque,FAILED,False,0.0
PAY01837,POL02004,2019-01-04,2428.17,Cash,PENDING,False,0.0
PAY01838,POL00658,2023-10-29,1749.25,Cheque,OVERDUE,False,0.0
PAY01839,POL01150,2023-01-02,4310.73,Cheque,PAID,False,0.0
PAY01840,POL02254,2020-07-02,706.2,Credit Card,OVERDUE,False,0.0
PAY01841,POL02880,2024-01-07,0.0,Cheque,PENDING,False,0.0
PAY01842,POL00272,2020-10-19,3919.67,Credit Card,PAID,False,0.0
PAY01843,POL02850,2023-04-03,4028.74,Credit Card,OVERDUE,True,0.0
PAY01844,POL02961,2019-09-17,1600.24,Bank Transfer,PAID,False,0.0
PAY01845,POL02984,2022-04-02,1287.44,Cheque,PAID,True,0.0
PAY01846,POL00743,2021-01-16,599.69,Cheque,OVERDUE,True,0.0
PAY01847,POL02774,2021-01-22,4104.33,Bank Transfer,PAID,False,31.2
PAY01848,POL01773,2023-03-19,2958.66,Bank Transfer,SUCCESS,True,0.0
PAY01849,POL00012,2021-10-10,0.0,Bank Transfer,SUCCESS,False,0.0
PAY01850,POL02495,2022-02-02,603.26,Cash,SUCCESS,False,0.0
PAY01851,POL00378,2024-12-23,0.0,Direct Debit,OVERDUE,False,0.0
PAY01852,POL01445,2020-09-13,2453.05,Bank Transfer,FAILED,False,25.96
PAY01853,POL01108,,0.0,Bank Transfer,SUCCESS,False,0.0
PAY01854,POL02010,2023-02-27,4518.55,Direct Debit,PAID,False,47.92
PAY01855,POL02222,2020-06-29,0.0,Bank Transfer,OVERDUE,False,0.0
PAY01856,POL00716,2024-06-18,4168.31,Bank Transfer,SUCCESS,False,0.0
PAY01857,POL01277,2020-09-15,1152.85,Bank Transfer,FAILED,False,16.99
PAY01858,POL00202,2019-02-15,0.0,Direct Debit,PENDING,True,0.0
PAY01859,POL01136,2021-12-24,212.8,Direct Debit,SUCCESS,False,0.0
PAY01860,POL00723,2024-12-01,2071.08,Direct Debit,OVERDUE,False,38.22
PAY01861,POL00383,2019-09-13,0.0,Direct Debit,PAID,False,0.0
PAY01862,POL01943,2019-06-29,4032.19,Bank Transfer,FAILED,False,84.79
PAY01863,POL01386,2024-01-11,0.0,Credit Card,SUCCESS,False,62.9
PAY01864,POL01744,2024-05-13,114.01,Cash,PAID,False,0.0
PAY01865,POL00365,2019-09-03,4883.81,Direct Debit,FAILED,False,75.58
PAY01866,POL00091,2020-10-04,0.0,Bank Transfer,OVERDUE,True,0.0
PAY01867,POL02999,2022-02-06,1192.09,Bank Transfer,PAID,True,0.0
PAY01868,POL02157,2020-05-22,2788.61,Direct Debit,FAILED,False,0.0
PAY01869,POL00052,2019-11-01,256.55,Cash,PAID,False,0.0
PAY01870,POL01464,2021-11-07,3322.21,Bank Transfer,PAID,True,0.0
PAY01871,POL02730,2023-02-06,1328.63,Bank Transfer,PAID,False,0.0
PAY01872,POL02394,2023-09-13,387.31,Cheque,PAID,False,0.0
PAY01873,POL00019,2024-10-08,1060.32,Cash,FAILED,False,0.0
PAY01874,POL02931,2021-03-28,0.0,Direct Debit,SUCCESS,False,0.0
PAY01875,POL00716,2023-07-08,845.18,Bank Transfer,FAILED,True,0.0
PAY01876,POL00268,2024-09-28,1169.44,Cheque,PENDING,False,0.0
PAY01877,POL00494,2020-08-19,0.0,Bank Transfer,FAILED,True,0.0
PAY01878,POL01832,2019-05-25,1359.45,Bank Transfer,PAID,False,0.0
PAY01879,POL01951,2022-12-04,4236.05,Credit Card,FAILED,True,0.0
PAY01880,POL01316,2020-12-20,1958.08,Cash,FAILED,False,0.0
PAY01881,POL00376,,0.0,Cash,FAILED,False,0.0
PAY01882,POL02617,2020-06-18,1435.76,Cash,FAILED,False,0.0
PAY01883,POL00379,2023-06-10,2755.52,Cheque,PAID,False,0.0
PAY01884,POL00759,2022-08-23,2476.61,Bank Transfer,SUCCESS,False,0.0
PAY01885,POL01767,2024-10-27,0.0,Cheque,PAID,False,0.0
PAY01886,POL02264,2019-09-11,1119.19,Credit Card,PAID,False,0.0
PAY01887,POL02045,,4952.38,Cash,SUCCESS,True,10.22
PAY01888,POL02489,2024-01-08,4033.43,Cash,PENDING,False,0.0
PAY01889,POL00947,2024-12-09,4419.85,Cheque,FAILED,False,0.0
PAY01890,POL02100,2020-12-24,970.08,Cheque,SUCCESS,True,0.0
PAY01891,POL01173,2022-07-04,4728.53,Credit Card,PAID,False,0.0
PAY01892,POL00374,,4867.62,Bank Transfer,SUCCESS,True,0.0
PAY01893,POL01948,,0.0,Cash,FAILED,False,0.0
PAY01894,POL00337,2020-02-09,1401.48,Cheque,FAILED,False,95.31
PAY01895,POL01690,2023-07-20,3897.99,Bank Transfer,OVERDUE,False,0.0
PAY01896,POL00895,2024-04-19,3544.66,Direct Debit,PENDING,False,0.0
PAY01897,POL00866,2021-10-25,1014.04,Cheque,FAILED,False,0.0
PAY01898,POL01678,2023-11-21,4915.84,Cheque,PENDING,False,0.0
PAY01899,POL02406,2022-02-26,3728.41,Direct Debit,PAID,False,0.0
PAY01900,POL02048,2019-09-22,0.0,Direct Debit,PENDING,False,0.0
PAY01901,POL01153,2019-12-20,0.0,Cash,FAILED,True,33.42
PAY01902,POL02576,2019-04-10,3572.84,Bank Transfer,SUCCESS,False,0.0
PAY01903,POL00176,2019-04-29,4837.78,Cash,PAID,False,0.0
PAY01904,POL01746,2021-06-29,557.4,Credit Card,PENDING,True,0.0
PAY01905,POL01000,2022-10-27,0.0,Direct Debit,SUCCESS,True,0.0
PAY01906,POL02790,2023-01-25,3774.3,Bank Transfer,PAID,False,0.0
PAY01907,POL00175,2021-05-22,4974.81,Credit Card,PAID,False,0.0
PAY01908,POL01165,2019-01-03,0.0,Credit Card,FAILED,False,0.0
PAY01909,POL02416,2022-03-02,1203.84,Credit Card,FAILED,True,0.0
PAY01910,POL01367,2019-01-31,0.0,Bank Transfer,FAILED,False,0.0
PAY01911,POL01045,2020-09-15,4511.95,Credit Card,SUCCESS,False,41.38
PAY01912,POL01164,2023-03-13,1194.77,Cash,OVERDUE,False,0.0
PAY01913,POL02140,2020-06-18,500.89,Cash,FAILED,False,0.0
PAY01914,POL01390,,0.0,Credit Card,FAILED,False,0.0
PAY01915,POL01393,2023-03-02,3980.48,Credit Card,PAID,False,0.0
PAY01916,POL00571,2021-05-23,0.0,Bank Transfer,FAILED,False,0.0
PAY01917,POL01576,2020-05-26,2625.04,Cheque,OVERDUE,False,26.85
PAY01918,POL02042,2020-05-07,1821.75,Credit Card,PENDING,False,0.0
PAY01919,POL00600,2022-03-29,0.0,Bank Transfer,SUCCESS,False,0.0
PAY01920,POL00105,2024-01-04,1112.18,Bank Transfer,OVERDUE,False,35.67
PAY01921,POL00994,2019-08-19,390.59,Credit Card,PAID,False,0.0
PAY01922,POL02461,2020-07-01,4265.28,Credit Card,FAILED,False,0.0
PAY01923,POL01244,2020-03-03,1049.0,Cash,PAID,False,0.0
PAY01924,POL02995,2022-12-28,2390.0,Credit Card,PAID,False,56.44
PAY01925,POL01931,2021-04-20,4923.78,Credit Card,FAILED,True,78.15
PAY01926,POL02741,2022-09-19,4500.79,Cheque,PAID,False,0.0
PAY01927,POL00602,,0.0,Direct Debit,PAID,True,0.0
PAY01928,POL02902,,420.36,Cash,PENDING,False,82.68
PAY01929,POL02151,2019-10-31,4892.38,Cash,SUCCESS,False,64.09
PAY01930,POL00734,2019-01-21,3413.33,Credit Card,OVERDUE,False,0.0
PAY01931,POL00101,2020-10-14,1861.6,Cheque,FAILED,False,0.0
PAY01932,POL02448,2024-05-20,3874.7,Bank Transfer,SUCCESS,False,0.0
PAY01933,POL01046,2021-02-16,0.0,Direct Debit,SUCCESS,True,0.0
PAY01934,POL02733,2024-09-20,3305.6,Cash,PAID,True,0.0
PAY01935,POL00410,2021-07-06,4848.77,Credit Card,PENDING,False,44.2
PAY01936,POL01045,2024-12-29,254.41,Cheque,OVERDUE,False,49.93
PAY01937,POL01858,2021-01-10,2358.67,Bank Transfer,PAID,False,98.93
PAY01938,POL00323,2022-03-31,1329.8,Credit Card,OVERDUE,True,42.65
PAY01939,POL01804,2024-04-05,0.0,Cheque,PAID,True,0.0
PAY01940,POL00179,2020-11-10,3241.9,Cash,SUCCESS,False,0.0
PAY01941,POL01030,2021-05-10,0.0,Bank Transfer,PAID,False,0.0
PAY01942,POL01606,2019-05-13,3407.43,Cash,PAID,False,0.0
PAY01943,POL01435,2019-07-10,3022.8,Credit Card,SUCCESS,False,0.0
PAY01944,POL00565,,827.27,Credit Card,PAID,False,0.0
PAY01945,POL02302,2021-07-12,4774.3,Cash,OVERDUE,False,68.5
PAY01946,POL01730,2020-12-24,2399.64,Credit Card,FAILED,False,10.53
PAY01947,POL02509,2019-09-12,1422.12,Cash,SUCCESS,False,0.0
PAY01948,POL00009,2019-10-05,4828.97,Cash,PAID,False,0.0
PAY01949,POL00495,2023-08-05,3318.82,Cash,FAILED,False,0.0
PAY01950,POL01011,2020-03-18,4922.09,Cash,SUCCESS,False,0.0
PAY01951,POL00877,2022-04-24,2740.25,Credit Card,PAID,False,0.0
PAY01952,POL00885,2022-11-19,1162.23,Bank Transfer,SUCCESS,False,0.0
PAY01953,POL01777,2022-09-05,0.0,Direct Debit,FAILED,False,0.0
PAY01954,POL00332,2021-01-05,4967.04,Cash,PENDING,False,0.0
PAY01955,POL01135,2020-06-02,0.0,Credit Card,PAID,False,0.0
PAY01956,POL00516,2024-07-09,0.0,Bank Transfer,FAILED,False,0.0
PAY01957,POL02552,2021-03-05,0.0,Direct Debit,OVERDUE,False,0.0
PAY01958,POL00397,2022-06-03,1698.14,Bank Transfer,FAILED,False,89.73
PAY01959,POL00898,2024-11-26,2784.08,Bank Transfer,FAILED,False,0.0
PAY01960,POL00530,2019-12-10,0.0,Bank Transfer,OVERDUE,True,20.98
PAY01961,POL02055,2021-11-23,3946.45,Direct Debit,PAID,False,0.0
PAY01962,POL02158,2020-10-22,1907.42,Cash,PENDING,False,88.39
PAY01963,POL02559,2020-05-19,0.0,Cheque,OVERDUE,False,90.78
PAY01964,POL02063,2024-04-24,3466.96,Direct Debit,PAID,False,0.0
PAY01965,POL01028,2020-10-13,4905.92,Direct Debit,OVERDUE,False,0.0
PAY01966,POL02264,2021-10-14,4388.94,Cheque,PAID,False,0.0
PAY01967,POL02400,2022-03-30,0.0,Credit Card,PENDING,False,0.0
PAY01968,POL01762,,2544.18,Cash,PAID,False,0.0
PAY01969,POL00096,2024-11-22,2380.99,Cheque,PAID,False,0.0
PAY01970,POL00598,2020-10-19,1712.11,Bank Transfer,PAID,False,0.0
PAY01971,POL01286,2020-05-06,1557.16,Bank Transfer,SUCCESS,True,92.61
PAY01972,POL02481,2024-08-15,2928.28,Direct Debit,SUCCESS,False,0.0
PAY01973,POL00163,2019-08-23,476.21,Cheque,FAILED,False,84.76
PAY01974,POL00422,2022-03-28,2831.92,Credit Card,OVERDUE,True,0.0
PAY01975,POL01055,2019-05-24,4676.34,Direct Debit,OVERDUE,False,0.0
PAY01976,POL01097,2024-08-01,4264.95,Direct Debit,PAID,False,0.0
PAY01977,POL00506,2020-10-25,4822.94,Cheque,SUCCESS,False,0.0
PAY01978,POL01278,2022-06-18,3837.76,Bank Transfer,OVERDUE,False,0.0
PAY01979,POL01305,2022-01-27,2875.26,Bank Transfer,OVERDUE,False,0.0
PAY01980,POL00464,2022-08-22,2479.2,Cheque,PENDING,False,43.74
PAY01981,POL02336,2022-06-22,3524.88,Direct Debit,SUCCESS,False,0.0
PAY01982,POL02956,2021-05-31,4387.95,Bank Transfer,PAID,True,0.0
PAY01983,POL01896,2020-06-22,3504.79,Cash,OVERDUE,False,0.0
PAY01984,POL01243,2020-11-15,2780.77,Direct Debit,PAID,False,0.0
PAY01985,POL01034,2023-10-17,1593.39,Direct Debit,OVERDUE,False,0.0
PAY01986,POL00331,2020-08-15,3845.01,Cash,PAID,False,0.0
PAY01987,POL01051,2023-01-21,1199.72,Cash,PENDING,False,0.0
PAY01988,POL02089,2023-06-12,3009.19,Bank Transfer,OVERDUE,True,0.0
PAY01989,POL00795,2024-11-28,0.0,Credit Card,FAILED,True,0.0
PAY01990,POL02817,2023-12-27,3616.95,Credit Card,FAILED,False,75.68
PAY01991,POL02677,2022-05-26,0.0,Direct Debit,OVERDUE,True,81.4
PAY01992,POL02477,2024-10-12,3620.5,Bank Transfer,SUCCESS,True,0.0
PAY01993,POL00742,2024-11-09,0.0,Credit Card,FAILED,False,0.0
PAY01994,POL00119,2019-02-17,1238.61,Credit Card,SUCCESS,False,0.0
PAY01995,POL00803,2019-03-06,2290.16,Cash,PAID,False,0.0
PAY01996,POL02728,2022-06-20,3607.89,Direct Debit,PAID,False,0.0
PAY01997,POL01035,2019-05-11,1386.76,Cash,FAILED,False,0.0
PAY01998,POL00972,2021-02-16,2287.11,Direct Debit,FAILED,True,18.21
PAY01999,POL01914,2021-07-31,4855.65,Cheque,FAILED,True,0.0
PAY02000,POL02803,2023-06-29,2791.9,Direct Debit,OVERDUE,True,0.0
PAY02001,POL02014,2020-07-28,1507.68,Cash,SUCCESS,True,0.0
PAY02002,POL00629,2020-08-14,637.7,Direct Debit,PAID,False,0.0
PAY02003,POL01313,2024-12-08,2486.78,Cash,OVERDUE,False,0.0
PAY02004,POL01581,2022-10-09,3804.73,Cash,PENDING,False,39.47
PAY02005,POL00696,2023-07-20,0.0,Credit Card,SUCCESS,False,0.0
PAY02006,POL02364,2020-01-13,4956.05,Credit Card,OVERDUE,False,33.12
PAY02007,POL02913,2020-01-17,0.0,Cheque,SUCCESS,False,0.0
PAY02008,POL02599,2020-05-18,2226.44,Credit Card,OVERDUE,True,0.0
PAY02009,POL01937,2019-11-21,0.0,Credit Card,FAILED,False,0.0
PAY02010,POL02538,2019-02-22,378.76,Bank Transfer,PAID,False,0.0
PAY02011,POL00830,2023-08-25,859.84,Direct Debit,PAID,True,0.0
PAY02012,POL02620,2022-07-30,1247.92,Cash,PAID,True,0.0
PAY02013,POL00101,2022-11-11,4023.04,Direct Debit,SUCCESS,False,0.0
PAY02014,POL00138,2022-07-19,1531.06,Bank Transfer,OVERDUE,True,0.0
PAY02015,POL02130,2021-09-16,0.0,Cash,OVERDUE,False,0.0
PAY02016,POL02489,2023-03-25,4137.78,Cash,FAILED,False,0.0
PAY02017,POL02481,2022-03-13,2716.09,Bank Transfer,PENDING,False,0.0
PAY02018,POL00139,2019-02-27,0.0,Bank Transfer,FAILED,False,0.0
PAY02019,POL00885,2020-12-26,3224.68,Credit Card,PAID,False,0.0
PAY02020,POL02901,,4148.32,Direct Debit,PENDING,False,0.0
PAY02021,POL02291,2020-02-23,0.0,Direct Debit,PAID,False,0.0
PAY02022,POL00665,2024-06-02,439.94,Direct Debit,PENDING,True,69.44
PAY02023,POL01416,2020-09-12,2598.15,Bank Transfer,PAID,True,0.0
PAY02024,POL01984,2024-01-20,3785.62,Bank Transfer,FAILED,False,93.27
PAY02025,POL01929,2020-11-02,2512.45,Cheque,PENDING,False,0.0
PAY02026,POL00867,2023-02-19,0.0,Direct Debit,OVERDUE,False,0.0
PAY02027,POL01982,2019-04-18,2800.53,Direct Debit,FAILED,True,0.0
PAY02028,POL01963,2020-07-16,4107.43,Credit Card,FAILED,False,17.78
PAY02029,POL00429,2021-10-08,0.0,Credit Card,OVERDUE,False,0.0
PAY02030,POL02473,2021-06-25,0.0,Direct Debit,FAILED,False,0.0
PAY02031,POL02893,2020-08-28,3385.03,Bank Transfer,PAID,False,0.0
PAY02032,POL00375,2019-05-01,2343.87,Cheque,OVERDUE,True,0.0
PAY02033,POL02443,2019-06-21,2714.37,Cheque,OVERDUE,False,31.93
PAY02034,POL02504,2022-09-13,0.0,Bank Transfer,FAILED,False,0.0
PAY02035,POL01893,2024-07-07,334.08,Bank Transfer,PENDING,True,0.0
PAY02036,POL01043,2020-07-21,0.0,Bank Transfer,PAID,False,0.0
PAY02037,POL00105,2024-11-02,3660.75,Direct Debit,FAILED,False,0.0
PAY02038,POL01055,2020-10-31,2013.58,Direct Debit,FAILED,False,0.0
PAY02039,POL02947,2023-08-18,0.0,Direct Debit,PAID,False,0.0
PAY02040,POL02828,2019-07-23,164.42,Direct Debit,OVERDUE,False,0.0
PAY02041,POL02624,2023-10-14,3757.29,Cheque,PAID,False,0.0
PAY02042,POL00253,2020-12-04,2439.19,Cheque,OVERDUE,False,0.0
PAY02043,POL02812,2019-10-18,1747.97,Cheque,SUCCESS,False,0.0
PAY02044,POL00946,2023-09-02,1499.7,Direct Debit,FAILED,False,94.5
PAY02045,POL01558,2020-02-17,4809.32,Direct Debit,PENDING,True,0.0
PAY02046,POL00703,2020-04-11,614.32,Cash,SUCCESS,False,0.0
PAY02047,POL02966,2023-10-14,3584.94,Direct Debit,PAID,False,0.0
PAY02048,POL02214,2024-04-19,0.0,Cash,PAID,False,0.0
PAY02049,POL00505,2022-05-27,1580.53,Cash,PAID,False,0.0
PAY02050,POL00562,2022-03-23,3640.68,Cash,OVERDUE,True,0.0
PAY02051,POL02299,2020-11-10,0.0,Credit Card,FAILED,False,0.0
PAY02052,POL00907,2021-10-21,1971.32,Credit Card,OVERDUE,False,0.0
PAY02053,POL02954,2020-12-07,3337.28,Cash,SUCCESS,False,23.46
PAY02054,POL00510,2022-10-28,0.0,Direct Debit,FAILED,False,56.46
PAY02055,POL02393,2020-03-01,3982.5,Credit Card,FAILED,False,0.0
PAY02056,POL00727,2020-11-01,0.0,Credit Card,SUCCESS,False,0.0
PAY02057,POL00610,2024-11-09,1740.27,Cheque,PAID,False,44.4
PAY02058,POL01068,2020-10-20,1964.96,Cash,PENDING,False,0.0
PAY02059,POL02032,2022-02-06,3657.06,Credit Card,PAID,False,0.0
PAY02060,POL00028,2024-08-31,4141.08,Credit Card,PENDING,True,0.0
PAY02061,POL02772,2020-07-01,0.0,Cheque,FAILED,False,0.0
PAY02062,POL01237,2022-10-02,4712.24,Direct Debit,SUCCESS,False,0.0
PAY02063,POL01488,2021-03-08,2553.74,Cash,OVERDUE,False,0.0
PAY02064,POL02262,2019-07-08,2042.01,Direct Debit,PAID,False,0.0
PAY02065,POL01148,2020-09-06,0.0,Cheque,PAID,False,0.0
PAY02066,POL02572,2019-02-15,4995.31,Direct Debit,PAID,False,0.0
PAY02067,POL02216,2023-10-24,2726.36,Credit Card,SUCCESS,False,93.44
PAY02068,POL00736,2020-05-15,2718.48,Cheque,OVERDUE,False,0.0
PAY02069,POL01083,2024-12-07,2509.24,Cash,PAID,True,0.0
PAY02070,POL01682,2020-08-05,976.12,Credit Card,SUCCESS,False,0.0
PAY02071,POL02275,2022-07-31,2868.42,Direct Debit,OVERDUE,True,0.0
PAY02072,POL01038,2022-08-25,2695.38,Direct Debit,PAID,True,0.0
PAY02073,POL00857,2024-02-08,3039.48,Bank Transfer,SUCCESS,False,0.0
PAY02074,POL02222,2024-05-13,2755.37,Direct Debit,PAID,False,0.0
PAY02075,POL00207,2022-08-17,1249.77,Direct Debit,SUCCESS,False,0.0
PAY02076,POL00866,2021-01-27,3155.48,Cheque,SUCCESS,False,0.0
PAY02077,POL02519,2024-08-14,250.77,Bank Transfer,PAID,True,0.0
PAY02078,POL00408,2020-12-19,2933.6,Bank Transfer,SUCCESS,False,0.0
PAY02079,POL00480,2024-10-03,2869.26,Cheque,FAILED,False,0.0
PAY02080,POL02648,2020-01-16,1281.52,Cash,OVERDUE,True,58.08
PAY02081,POL02285,2024-02-06,1056.89,Cash,SUCCESS,False,0.0
PAY02082,POL02564,2021-04-03,1105.35,Cash,SUCCESS,True,0.0
PAY02083,POL00267,2023-11-11,4066.89,Bank Transfer,FAILED,False,0.0
PAY02084,POL00973,2021-04-01,4029.93,Direct Debit,PENDING,False,0.0
PAY02085,POL00047,2019-07-21,2718.8,Cash,FAILED,False,75.26
PAY02086,POL02338,2023-03-06,1432.42,Direct Debit,PAID,False,0.0
PAY02087,POL02330,2019-09-23,3870.49,Direct Debit,FAILED,True,16.13
PAY02088,POL01956,2021-04-14,799.87,Cheque,FAILED,False,0.0
PAY02089,POL02715,2021-03-31,0.0,Direct Debit,PAID,False,12.34
PAY02090,POL02872,2022-02-16,3984.75,Cheque,PENDING,False,0.0
PAY02091,POL00038,2021-08-11,955.94,Bank Transfer,PAID,False,0.0
PAY02092,POL02785,2021-08-26,0.0,Bank Transfer,PAID,False,0.0
PAY02093,POL03000,2019-05-26,2439.62,Cash,PAID,False,0.0
PAY02094,POL00714,2019-01-24,0.0,Direct Debit,SUCCESS,False,0.0
PAY02095,POL00839,2019-08-31,4895.93,Credit Card,PAID,False,0.0
PAY02096,POL00277,2023-12-18,0.0,Bank Transfer,PAID,False,0.0
PAY02097,POL00122,2023-10-22,0.0,Cash,PAID,False,0.0
PAY02098,POL00002,2019-02-19,0.0,Cash,PAID,False,0.0
PAY02099,POL01574,2021-06-12,3906.94,Credit Card,PAID,False,0.0
PAY02100,POL00825,,3664.83,Direct Debit,SUCCESS,False,0.0
PAY02101,POL01901,2024-03-28,4189.72,Direct Debit,OVERDUE,False,0.0
PAY02102,POL01157,2019-05-16,2088.78,Cheque,SUCCESS,False,0.0
PAY02103,POL02208,2022-06-03,258.52,Direct Debit,PENDING,False,0.0
PAY02104,POL01520,2020-03-07,2923.37,Direct Debit,PENDING,True,0.0
PAY02105,POL02638,2019-08-25,4205.12,Bank Transfer,SUCCESS,False,0.0
PAY02106,POL01854,2022-08-18,2712.06,Bank Transfer,OVERDUE,False,39.16
PAY02107,POL00675,2020-11-15,0.0,Credit Card,PAID,False,23.79
PAY02108,POL02578,2020-05-28,337.87,Credit Card,OVERDUE,False,0.0
PAY02109,POL02151,2024-12-05,3213.1,Bank Transfer,PAID,True,0.0
PAY02110,POL01553,2024-04-18,0.0,Cheque,SUCCESS,True,0.0
PAY02111,POL00515,2021-03-27,2624.74,Cash,OVERDUE,False,34.02
PAY02112,POL02806,2019-04-29,3405.24,Credit Card,PAID,True,0.0
PAY02113,POL01020,2023-11-01,0.0,Cheque,FAILED,False,18.47
PAY02114,POL02041,2023-07-17,4963.33,Bank Transfer,PAID,False,0.0
PAY02115,POL02863,2020-01-20,4834.5,Bank Transfer,OVERDUE,False,0.0
PAY02116,POL00501,2024-10-19,2220.76,Bank Transfer,PENDING,False,0.0
