vehicle_id,policyholder_id,make,model,year,color,vehicle_value_usd,mileage,fuel_type,vin,is_modified
VH01554,PH01554,Honda,Accord,2007,Black,75199.58,80576,Electric,D5EFRN51LTLCN3Y14,False
VH01555,PH01555,Ford,Explorer,2011,white,101165.72,159164,Diesel,4EBAZFZZM15Y24V03,False
VH01556,PH01556,Chevrolet,Equinox,2019,BLACK,82391.16,195595,Petrol,61X22T6C4DJU875MW,True
VH01557,PH01557,Ford,F-150,2016,Blue,82270.08,41031,Ev,VLEZUZGL0BJV9F5S8,True
VH01558,PH01558,Chevrolet,Equinox,2018,white,77226.81,119942,Electric,TT37PLU2TRNZU510C,False
VH01559,PH01559,Audi,Q5,2012,Red,71341.29,12037,Hybrid,NC1P607VMZCEK7R0V,True
VH01560,PH01560,Ford,Mustang,2009,White,83663.69,9726,Diesel,TBYMPHUX1CAHF7DWX,False
VH01561,PH01561,Nissan,Sentra,2011,Grey,9230.32,33607,Hybrid,XGY8HNZZG94GJ3J4U,True
VH01562,PH01562,Nissan,Pathfinder,2006,Grey,32941.9,32575,Hybrid,7K549F6K2R9EPECH0,True
VH01563,PH01563,BMW,X3,2006,Grey,4784.85,120209,Hybrid,U8HNNLCG5RJAGBGSU,False
VH01564,PH01564,Audi,TT,2024,Red,18897.2,176628,Hybrid,L8GGU9L8S2G1GB87M,False
VH01565,PH01565,Mercedes,C-Class,2016,Blue,60679.07,4943,Petrol,2FDTN5CWELXDLU4LY,False
VH01566,PH01566,Nissan,Rogue,2011,Red,76210.94,44586,Electric,HVXYY87C0KWDJFADZ,True
VH01567,PH01567,Toyota,Corolla,2012,Black,42595.99,25111,Diesel,RRFY87E0N12UVSDMF,False
VH01568,PH01568,Toyota,Corolla,2019,Yellow,21705.72,76421,Petrol,YP3FUEHX65CXUPVMG,True
VH01569,PH01569,Tesla,Model 3,2015,Grey,107645.48,108339,Ev,M0VPY9M7S28K2J93X,False
VH01570,PH01570,Honda,Accord,2010,Grey,80144.59,19911,Hybrid,SRSTUVYCP0VF9EMVF,False
VH01571,PH01571,Ford,Mustang,2019,Orange,13513.59,119304,Hybrid,RVH04GA43KGSTAURB,False
VH01572,PH01572,Audi,TT,2013,Red,65170.29,0,Petrol,BUZ0BGXMRWFGS55AH,False
VH01573,PH01573,Nissan,Sentra,2006,gray,99569.83,164099,Electric,TFPPYKXAPGX7L0DY7,False
VH01574,PH01574,Hyundai,Tucson,2009,Yellow,47435.72,22844,Petrol,XKXUGEP1RSL09X7M5,False
VH01575,PH01575,Nissan,Sentra,2024,White,54340.43,131773,Petrol,714154X0T4ZC1GMU7,True
VH01576,PH01576,Audi,A6,2010,Green,42536.74,188572,Petrol,6P64XR7ZLYGHG6R3T,False
VH01577,PH01577,Chevrolet,Tahoe,2000,white,8832.6,149211,Petrol,2C1UUP3GPGL9CL254,False
VH01578,PH01578,Honda,Accord,2023,Orange,89026.84,36310,Hybrid,VXB5F0S5PE7R04T19,True
VH01579,PH01579,Tesla,Model X,2022,White,15966.61,717788,Hybrid,LSVFYFNH4W9YLXENK,False
VH01580,PH01580,Chevrolet,Equinox,2018,Silver,44844.69,101357,Ev,5647NXBV6DAX1L78Y,False
VH01581,PH01581,Hyundai,Sonata,2014,white,49764.88,39894,Hybrid,N313A1MT82CAHUR90,True
VH01582,PH01582,Audi,TT,2021,Green,93330.48,83042,Diesel,3F22PNSNDT5KXKVLC,False
VH01583,PH01583,Honda,Accord,2007,Black,106344.98,112788,Diesel,WW9DKVCVA6T7WKYSB,False
VH01584,PH01584,Chevrolet,Malibu,2003,White,67532.0,46764,Electric,YMG0M68C8FJTZEZ3R,False
VH01585,PH01585,Chevrolet,Equinox,2015,Grey,69687.78,16791,Electric,XMX7FUVKPTK7F4VNG,False
VH01586,PH01586,Mercedes,A-Class,2005,BLACK,39491.76,181014,Petrol,DCGS8U46NT4AG5W7H,False
VH01587,PH01587,BMW,5 Series,2016,Silver,89515.18,51531,Ev,M95B3KFRFRMJH730T,True
VH01588,PH01588,Toyota,RAV4,2008,Green,93187.03,108934,Diesel,BV1EUD21HXTAVYA2T,False
VH01589,PH01589,Tesla,Model Y,2024,Green,51143.75,139484,Petrol,GFEAPL2ECC7MYJSBT,True
VH01590,PH01590,Nissan,Pathfinder,2000,Grey,16449.16,32807,Petrol,Y9L3UDU67SUYXV4EG,True
VH01591,PH01591,Nissan,Altima,2015,White,34195.26,111145,Diesel,GR6ZD36F2NM4YD5VH,False
VH01592,PH01592,Hyundai,Elantra,2021,White,42373.76,59395,Petrol,G6CEBAKX75DB4PKHT,True
VH01593,PH01593,Hyundai,Kona,2006,Yellow,85109.69,108480,Hybrid,FWHT9ZDRHGRETDA5N,False
VH01594,PH01594,BMW,5 Series,2012,White,70950.43,18465,Ev,XFND8CBPR5ZG0A297,False
VH01595,PH01595,BMW,X5,2001,Orange,45035.96,15390,Electric,CN310TRZ95T0U6LLU,True
VH01596,PH01596,Chevrolet,Spark,2006,Blue,54090.99,25994,Diesel,VVUEF1B1LBVN69MMH,False
VH01597,PH01597,Ford,Mustang,2017,White,118860.34,128384,Petrol,7GZ94GH5KYU87W0Y2,False
VH01598,PH01598,Toyota,Camry,2021,Black,29776.26,87513,Diesel,KSGG8G5NWULUEBNND,False
VH01599,PH01599,Toyota,Corolla,2011,Green,113795.72,45293,Diesel,T912BPFJZJL2ACD8V,False
VH01600,PH01600,BMW,5 Series,2018,Yellow,49378.92,199177,Hybrid,NBSGTW302BFK1PGXT,False
VH01601,PH01601,Ford,Escape,2021,Red,54595.8,190013,Hybrid,1R4HH0XHRDXZ4ULM8,True
VH01602,PH01602,Audi,A6,2010,white,19008.15,174388,Hybrid,PEFHU43YZYC43G067,False
VH01603,PH01603,Hyundai,Santa Fe,2022,Orange,66009.23,0,Petrol,051RM55GNZ7SK59EK,False
VH01604,PH01604,Mercedes,A-Class,2006,Orange,40814.67,84948,Electric,M6YK6BWBTDCF1R5PS,False
VH01605,PH01605,Audi,TT,2015,Yellow,68627.14,135365,Hybrid,BNHESRNGPT23LFF4Z,False
VH01606,PH01606,Hyundai,Elantra,2011,Red,44440.92,165115,Diesel,HGEP1MGWAD0JPGAVR,False
VH01607,PH01607,Honda,Pilot,2012,Blue,12038.48,130355,Hybrid,W4UVD13VVEXU4G8YF,False
VH01608,PH01608,Audi,A4,2024,Orange,41257.89,136590,Diesel,KHV2HT8XSXU6C2E9T,True
VH01609,PH01609,Hyundai,Sonata,2005,Grey,61536.3,134272,Diesel,XK4S6RWL4ATN9N3EM,False
VH01610,PH01610,BMW,5 Series,2018,Yellow,70683.43,143406,Petrol,2G2EMKE4V1ZG0EWYR,True
VH01611,PH01611,Toyota,Corolla,2018,Orange,36150.25,119814,Diesel,AP3RS3F8L6W5K7W2G,False
VH01612,PH01612,Nissan,Leaf,2012,Blue,82590.13,162857,Diesel,CU5UFCJTJJ9M5SZSP,False
VH01613,PH01613,Honda,Accord,2020,Grey,86840.72,21731,Hybrid,41AVFH4BNEKU7R1A0,False
VH01614,PH01614,Ford,Focus,2013,Red,5437.34,59732,Hybrid,B85X2NGJKJWJ5B9TL,False
VH01615,PH01615,Mercedes,A-Class,2013,Black,24447.57,77419,Petrol,TYAXJH7SFAFH2D4NX,False
VH01616,PH01616,BMW,5 Series,2009,Grey,115896.82,175121,Petrol,VE78DAJGNALV4WMNX,False
VH01617,PH01617,Nissan,Leaf,2013,Yellow,87914.08,54551,Petrol,FJHBXB7R4UVGKTJJH,True
VH01618,PH01618,Chevrolet,Equinox,2004,BLACK,98929.13,12338,Electric,NC8X9KV7SLSRXPKEX,True
VH01619,PH01619,Mercedes,C-Class,2015,Orange,82603.55,0,Diesel,8ZU5P0AB6AJA062WL,False
VH01620,PH01620,Chevrolet,Equinox,2024,Silver,79213.62,0,Diesel,TCWAD2C45A1XDMJK5,True
VH01621,PH01621,Audi,Q7,2006,Grey,37447.1,160559,Hybrid,YR7N7VUFLSVCV0X0R,False
VH01622,PH01622,BMW,X3,2002,Green,109955.63,34696,Ev,NH4B1C0M3CBR2HD9H,True
VH01623,PH01623,Hyundai,Kona,2014,BLACK,47457.55,55993,Ev,GM914FBCCSY44DYDP,False
VH01624,PH01624,Tesla,Model 3,2015,Silver,51883.26,141502,Petrol,88UTU8ZE21RWGKNTJ,True
VH01625,PH01625,Ford,Focus,2008,Green,37234.56,11514,Electric,JDLW88E1SC1N16DTH,False
VH01626,PH01626,Ford,F-150,2004,Red,60273.56,0,Ev,E0W0TU35BLL48XMEW,True
VH01627,PH01627,Ford,Mustang,2011,Grey,68616.08,20673,Petrol,PKTL52C8ZMTGCGFR4,False
VH01628,PH01628,Tesla,Model 3,2023,Black,84166.98,80582,Diesel,SNWDFREXU0MY9GWND,False
VH01629,PH01629,Tesla,Cybertruck,2011,BLACK,33857.08,178432,Petrol,CVABE3BP6LN5D9LR9,False
VH01630,PH01630,Toyota,Corolla,2022,white,16470.0,72643,Electric,FCB93BD0KXKYCGT7U,False
VH01631,PH01631,Toyota,Highlander,2016,BLACK,38640.09,64098,Ev,M7YZY69T8EGUSJL14,False
VH01632,PH01632,Toyota,Highlander,2004,Red,60679.07,108705,Ev,LG0JK0751VUVCDA9D,False
VH01633,PH01633,Honda,Civic,2011,gray,110155.19,115422,Diesel,HW23BTPAUV4R4E22Z,False
VH01634,PH01634,Hyundai,Tucson,2016,Orange,86804.98,134740,Diesel,V5H16FSTUE9N6LRUE,False
VH01635,PH01635,Audi,Q7,2015,White,112642.96,185596,Electric,09R032048USM6XZS0,False
VH01636,PH01636,Honda,Pilot,2009,gray,18964.35,133483,Hybrid,9DSJ32CWL9SZ74WJD,False
VH01637,PH01637,Nissan,Altima,2016,Red,65127.41,142126,Petrol,293GFAE36MZ79U08G,True
VH01638,PH01638,Hyundai,Santa Fe,2006,Yellow,11164.43,183228,Diesel,G5GGYCHJ45XA7RMEC,False
VH01639,PH01639,BMW,3 Series,2015,Orange,18992.38,149577,Petrol,09NCF6Z82CUXXLLTV,True
VH01640,PH01640,BMW,3 Series,2019,White,23018.88,36323,Hybrid,KWRJXK3M6L0CTNV66,False
VH01641,PH01641,Ford,Explorer,2016,BLACK,25220.08,180671,Petrol,CBBB15GETNPBCTL0L,True
VH01642,PH01642,Mercedes,E-Class,2008,Black,48842.28,29354,Ev,C3BXL4CPR6B07YJZ1,False
VH01643,PH01643,Audi,A4,2009,White,97966.08,65049,Ev,Y6BGN6Z777HJB5S0W,True
VH01644,PH01644,Chevrolet,Equinox,2009,BLACK,42236.36,75153,Diesel,DFZNGFHU0RNKSXF2D,False
VH01645,PH01645,Toyota,Prius,2011,Silver,102274.04,0,Hybrid,LGAPU74GJYB9EBMRP,False
VH01646,PH01646,Honda,CR-V,2015,Yellow,34416.4,43755,Diesel,3JR5EBXA41HAUXFB7,False
VH01647,PH01647,Ford,Explorer,2008,Grey,99451.97,58807,Diesel,E1GPJLUFCRU2LV3V0,False
VH01648,PH01648,Audi,TT,2010,Red,94887.33,109272,Diesel,84W1RZJ9P2DK0ZNLU,False
VH01649,PH01649,Mercedes,C-Class,2010,Black,32467.94,71838,Electric,AGYJSK42F60YV6DA5,False
VH01650,PH01650,Nissan,Altima,2022,Yellow,112333.12,96621,Ev,E1889ZEYKYPURLP28,False
VH01651,PH01651,Chevrolet,Malibu,2012,white,102716.21,157425,Petrol,AM5M5KE3JVVMDHT50,False
VH01652,PH01652,Chevrolet,Equinox,2011,gray,10239.92,107166,Diesel,TGB4T5BXLH45HN1FA,True
VH01653,PH01653,BMW,5 Series,2008,Grey,115717.21,591175,Petrol,PF79B77XJYFETTMB6,False
VH01654,PH01654,Mercedes,S-Class,2001,Red,60679.07,177601,Ev,4NK7ZEJUPCX1U4X9Z,False
VH01655,PH01655,Audi,A6,2002,Blue,103158.99,124839,Hybrid,SZEAZ63Y2UC0LGPSR,False
VH01656,PH01656,Ford,F-150,2015,Red,118233.59,134388,Hybrid,L3JGGWG8XJ26J90CK,True
VH01657,PH01657,Toyota,Corolla,2006,gray,16729.24,3519,Hybrid,9B2YLKLW5BMZ7NNCL,False
VH01658,PH01658,Tesla,Model S,2013,White,96682.36,132510,Hybrid,0DP9E6X7VN380AG18,False
VH01659,PH01659,Chevrolet,Malibu,2022,Orange,65773.82,110426,Ev,8LBHLLHCSVWTHR6ZB,False
VH01660,PH01660,Audi,TT,2022,White,75154.29,136553,Diesel,YT5E52RR664PM7XJ3,True
VH01661,PH01661,Chevrolet,Silverado,2011,white,81516.41,15107,Electric,NCXD1M2E495YEG2V1,True
VH01662,PH01662,Ford,Escape,2009,White,85100.82,123633,Ev,NETCP9EZTRY0WLZY4,False
VH01663,PH01663,Nissan,Altima,2024,White,93873.23,519835,Diesel,CY0R59SCJ2XAPL9JD,False
VH01664,PH01664,BMW,3 Series,2001,Red,98067.12,170321,Electric,LE4DK6E0HKGRP65HS,False
VH01665,PH01665,Mercedes,C-Class,2009,gray,28300.8,30099,Ev,B906LKBUVCYPRHRHG,False
VH01666,PH01666,Hyundai,Sonata,2009,Silver,31498.4,0,Ev,MLEU0R6A6E14CD8F5,False
VH01667,PH01667,Nissan,Sentra,2022,Yellow,75171.38,92848,Diesel,4S9GE45MXJHX8G3HL,True
VH01668,PH01668,Tesla,Model Y,2007,Green,67630.25,6421,Hybrid,8TGYR3GUKNW5Z15YU,True
VH01669,PH01669,Nissan,Sentra,2012,Green,99529.46,107757,Hybrid,0V1SRG9X593EHY15M,False
VH01670,PH01670,Mercedes,A-Class,2022,gray,103629.25,182093,Petrol,L1473Z14RED8T8M9B,True
VH01671,PH01671,BMW,X5,2004,BLACK,16203.16,199137,Petrol,DAFPMW3LBJTNLW2L5,True
VH01672,PH01672,BMW,X3,2001,BLACK,78860.69,145667,Diesel,8MMT9AF2ZB71LKFVG,True
VH01673,PH01673,Tesla,Cybertruck,2004,Blue,85239.96,81902,Ev,CLB6CU8P378100P47,False
VH01674,PH01674,Ford,Focus,2003,Red,44110.02,56651,Electric,85UTHDBZZ4XZ1D1PG,False
VH01675,PH01675,Honda,CR-V,2017,Silver,103601.99,144988,Petrol,EXY27AWW3B17V9PFL,True
VH01676,PH01676,Honda,Civic,2021,BLACK,90523.71,165878,Petrol,TE4V3BVUDGKN3FTHC,True
VH01677,PH01677,Chevrolet,Malibu,2016,White,91403.47,103687,Diesel,A2GLKPFJ8AZE5L8AT,False
VH01678,PH01678,Hyundai,Elantra,2011,Black,13551.81,127192,Hybrid,URYDAVMJKM18CTD9L,False
VH01679,PH01679,Ford,Explorer,2013,White,66247.19,45811,Hybrid,DZXPBWZF5X8956S2B,False
VH01680,PH01680,BMW,3 Series,2005,Silver,39761.35,19389,Electric,AR3X0C8ZWW2A3J1ZT,False
VH01681,PH01681,Audi,Q7,2010,Silver,41956.75,0,Petrol,1ZEUHL6VFUKVNZK4X,True
VH01682,PH01682,Audi,A4,2023,Yellow,81217.35,84392,Diesel,7VAP36S8R3FB59J7W,True
VH01683,PH01683,BMW,5 Series,2008,Black,101721.67,142948,Petrol,D7AA55X9UFG722DGM,True
VH01684,PH01684,Hyundai,Santa Fe,2000,gray,113396.41,163959,Petrol,8JXXUHJ7U77N8V5P6,False
VH01685,PH01685,Mercedes,S-Class,2020,Blue,33452.86,157918,Ev,K8GK7WVDHE8LUAMHH,False
VH01686,PH01686,Honda,Accord,2021,gray,119840.01,176187,Hybrid,2FDXGPFWAMZUG7HKE,False
VH01687,PH01687,Chevrolet,Silverado,2000,BLACK,5370.08,13982,Electric,958VVNMPAHXEVRYWK,False
VH01688,PH01688,Chevrolet,Malibu,2011,Blue,68271.93,128577,Electric,YKKXZYX7VXMWP86BU,True
VH01689,PH01689,Audi,A6,2008,Grey,65354.56,58219,Ev,JUPG0UBE4Z8FD0XEB,False
VH01690,PH01690,Chevrolet,Spark,2024,Blue,37235.61,129733,Diesel,UXU2NDY64MGX5WUB2,False
VH01691,PH01691,Hyundai,Santa Fe,2018,Blue,85585.82,0,Petrol,EYJGXGWUG7DN7814M,False
VH01692,PH01692,Chevrolet,Silverado,2002,White,80939.07,63887,Diesel,Z32KFNSP8BS79F2TU,True
VH01693,PH01693,Hyundai,Kona,2007,Yellow,47870.7,82033,Ev,P6AAFZ3GFL673F5U3,False
VH01694,PH01694,Audi,Q5,2004,White,84245.24,70211,Electric,YNYJV4D2ZP4VWANVT,False
VH01695,PH01695,Honda,CR-V,2005,Grey,60679.07,156310,Petrol,2WKYUFEYSDLHR68GV,False
VH01696,PH01696,Audi,Q5,2002,Green,77481.42,153647,Electric,LGSME8XMRLVU1JCSY,False
VH01697,PH01697,Mercedes,E-Class,2016,White,102554.48,29481,Hybrid,99GDEM72LE01F2XT2,False
VH01698,PH01698,Mercedes,A-Class,2003,BLACK,75825.91,161200,Diesel,S93EP2W7Y6C98ZEPA,False
VH01699,PH01699,Toyota,Highlander,2011,Red,62479.74,0,Ev,V8B451S32KJETJPJB,True
VH01700,PH01700,Toyota,Highlander,2002,gray,26349.58,146553,Hybrid,CUCRG7NL4C0K358YX,False
VH01701,PH01701,Audi,TT,2012,gray,68553.79,14529,Hybrid,MTWLDTX7PJGF0R8W7,False
VH01702,PH01702,Tesla,Model Y,2022,white,60679.07,39620,Hybrid,DKWP2E7UF774P2XDM,False
VH01703,PH01703,Audi,TT,2022,Silver,111287.41,862193,Petrol,LXNVRK5PKUNFCMNPE,False
VH01704,PH01704,Tesla,Model Y,2018,Red,65536.01,72524,Diesel,W1MW3H2RU1TPB1Z1R,False
VH01705,PH01705,Nissan,Altima,2022,Red,54167.3,65465,Ev,S4E9K8SGYC0V265MY,False
VH01706,PH01706,Hyundai,Sonata,2022,BLACK,32355.87,5032,Ev,RC6N7G7WDAFS6U8CL,False
VH01707,PH01707,Mercedes,A-Class,2022,Orange,23545.73,112544,Hybrid,JZXSVDRDKKSP01BTE,False
VH01708,PH01708,Honda,Pilot,2023,BLACK,84669.06,97016,Electric,0KDGYFCL1TXZ5CDGF,True
VH01709,PH01709,Hyundai,Elantra,2022,White,7426.89,61601,Hybrid,BHFXMYVEZVCWXBPUM,False
VH01710,PH01710,Nissan,Altima,2008,White,74756.21,152327,Diesel,C7MV6HETEA2ETNG1S,True
VH01711,PH01711,Nissan,Leaf,2011,Green,40060.67,558701,Petrol,SPPKDKYV3RCXTUSGA,False
VH01712,PH01712,Mercedes,GLE,2003,BLACK,60798.0,73392,Diesel,53F15HWTDFMCXSEU1,False
VH01713,PH01713,Audi,A6,2005,Yellow,45213.2,170735,Hybrid,VGW6EL6E9JS6C4VTZ,False
VH01714,PH01714,Honda,Pilot,2015,Grey,50486.93,0,Hybrid,EJYTMWGXN5K71CTJ6,False
VH01715,PH01715,Hyundai,Sonata,2001,Red,43560.32,559,Petrol,S3S9NWFBEN85V3ZA0,True
VH01716,PH01716,Chevrolet,Tahoe,2020,BLACK,3720.18,177340,Ev,7B2ZF807HC9FCDKTY,False
VH01717,PH01717,BMW,X3,2005,White,24330.56,130795,Ev,6958F1UMUA35WF4K6,True
VH01718,PH01718,Mercedes,GLE,2004,Blue,92607.72,54811,Electric,Y8HAULCAHCLTLBETX,True
VH01719,PH01719,Chevrolet,Equinox,2004,White,85090.12,170705,Ev,4FTYKAN7VX08WVPEB,True
VH01720,PH01720,Mercedes,E-Class,2020,Green,78492.22,105856,Ev,R9WHPYKX00JG8SY4X,True
VH01721,PH01721,Ford,Escape,2004,Orange,60791.34,194964,Hybrid,AZH99F5LFKFL2589V,False
VH01722,PH01722,Ford,Explorer,2005,Blue,47369.98,196266,Diesel,AG0BPNAMMTJHXS9TJ,True
VH01723,PH01723,Tesla,Model Y,2022,Green,81805.49,147927,Diesel,DYNHZARDZ4WE5T502,True
VH01724,PH01724,Ford,Mustang,2017,White,13857.55,62406,Hybrid,ZUYS7WXCABNXCLGJ2,True
VH01725,PH01725,Nissan,Rogue,2018,Silver,47655.1,108824,Electric,JPND43U16231ECK5W,True
VH01726,PH01726,Honda,Civic,2003,Silver,117895.96,142417,Hybrid,9UHLDZW94AAGWYLCB,False
VH01727,PH01727,Mercedes,A-Class,2011,Green,19908.0,50893,Petrol,20RUC4PCY6K7MC1YD,False
VH01728,PH01728,Tesla,Model Y,2023,BLACK,94324.88,199702,Ev,5ST6PY23N7F38JNK2,True
VH01729,PH01729,Tesla,Model X,2004,Black,6855.88,150134,Hybrid,61GSNMVTCFZRSP0K9,False
VH01730,PH01730,Hyundai,Sonata,2018,Silver,109426.31,134219,Hybrid,F2XPF22M0U3HXACMJ,True
VH01731,PH01731,Toyota,Camry,2018,Red,3590.72,92683,Diesel,D6J7BFW6EAEVCFAA7,False
VH01732,PH01732,Audi,A4,2000,Grey,7905.35,78632,Diesel,TSS34L8WVWG9WEN6Z,False
VH01733,PH01733,Honda,Fit,2019,Yellow,51363.35,95246,Electric,M1L3GY54B61N6SS03,False
VH01734,PH01734,Hyundai,Santa Fe,2012,Green,5839.52,26407,Electric,PWNERVMAA6X3TYT75,False
VH01735,PH01735,Audi,A6,2016,gray,95454.35,96309,Petrol,KLN88XWGNMB76A9TN,True
VH01736,PH01736,Hyundai,Kona,2004,white,7105.54,116537,Hybrid,U7H6PNNUYMTFWWCZP,False
VH01737,PH01737,BMW,3 Series,2003,Blue,25125.66,150752,Ev,7NVEXGR5YFNT9AE6N,True
VH01738,PH01738,Tesla,Model Y,2022,Yellow,10664.73,60494,Hybrid,J94PSGBVHBAK3H8BP,True
VH01739,PH01739,Honda,Fit,2002,Red,89469.87,85152,Diesel,7A03RNFKXGFMFUPB9,False
VH01740,PH01740,Hyundai,Kona,2007,Orange,60679.07,163059,Petrol,N3R0XZUKG55E81CSZ,False
VH01741,PH01741,Honda,Civic,2017,BLACK,67996.79,54304,Diesel,075VWM7RD7D74PYAM,False
VH01742,PH01742,Chevrolet,Malibu,2023,Silver,102287.4,121181,Diesel,V8PRJ4ECTMD585HYG,False
VH01743,PH01743,Toyota,RAV4,2010,white,28755.69,549128,Electric,8L9MEUB7E7WFWG3XE,False
VH01744,PH01744,Nissan,Leaf,2014,Black,23389.7,24543,Diesel,6DRAFGBLGBY4Z85RA,False
VH01745,PH01745,Toyota,Highlander,2012,Black,57350.83,179561,Ev,ZDYHM5F7L484DBC5R,True
VH01746,PH01746,Nissan,Pathfinder,2005,Red,74646.82,184636,Diesel,P0CE2737NDUJ6NTWG,True
VH01747,PH01747,Tesla,Cybertruck,2021,BLACK,8329.18,693514,Diesel,U6UV2FM7T4WY3KA60,False
VH01748,PH01748,Audi,TT,2016,Green,80044.75,12001,Ev,K6582XL9YTE4J0595,True
VH01749,PH01749,Honda,Pilot,2006,Orange,48373.05,29824,Diesel,DL5X343E2A5YT2F3K,True
VH01750,PH01750,Nissan,Rogue,2011,Yellow,43886.64,159690,Hybrid,A7L423UHY4WUY1CM9,False
VH01751,PH01751,Chevrolet,Tahoe,2012,Black,69231.53,76209,Hybrid,90XL7JT5ZJU0K4FDX,False
VH01752,PH01752,Ford,Escape,2006,Red,26413.82,157092,Diesel,ADNEG93MHHUW3NTZ0,False
VH01753,PH01753,Toyota,Highlander,2013,Green,37310.29,0,Ev,PGKZSC5WAU9CNF2FU,True
VH01754,PH01754,Nissan,Rogue,2020,Yellow,101401.15,27840,Petrol,RG6PTW70J48WF7T5E,False
VH01755,PH01755,Tesla,Model Y,2013,White,101413.82,0,Hybrid,2J3JUB0Y0048SV33Y,False
VH01756,PH01756,BMW,5 Series,2001,Black,64896.56,111686,Electric,EW7JYRS5MT7WPS09K,True
VH01757,PH01757,Audi,A6,2005,Red,76878.94,44058,Petrol,46V8JBJKV955755WF,False
VH01758,PH01758,Tesla,Cybertruck,2005,Yellow,106535.66,43124,Petrol,0VRCHSGH67P4XAYSA,False
VH01759,PH01759,BMW,M3,2014,White,31267.34,137078,Diesel,KC9EVJWS5BBFF9W14,False
VH01760,PH01760,Ford,F-150,2013,Blue,106858.05,193075,Hybrid,D23DL75W83AF32W2V,False
VH01761,PH01761,BMW,5 Series,2002,BLACK,76753.46,78204,Diesel,J9A5HLURD5A4PW8MB,False
VH01762,PH01762,Toyota,Camry,2017,BLACK,19106.74,147573,Electric,PBZ7TL0TZ0GUED6MN,True
VH01763,PH01763,BMW,3 Series,2008,Black,8872.68,155310,Hybrid,6F2MVEGMD7NC5YMEG,True
VH01764,PH01764,Tesla,Model X,2008,Blue,74586.79,135257,Diesel,UA0GA4DJ3AP5TLZ8C,False
VH01765,PH01765,Chevrolet,Equinox,2015,white,21666.06,147995,Diesel,0P4G6H0KLAS1L5X06,False
VH01766,PH01766,Hyundai,Elantra,2024,Yellow,72196.02,156917,Hybrid,KBWUJXBR8882B2AFS,False
VH01767,PH01767,Toyota,Corolla,2010,Grey,45598.25,109538,Diesel,X1AA5J0U1KJH6MJVT,False
VH01768,PH01768,BMW,3 Series,2015,Blue,67549.87,110460,Petrol,D91BSZZM7KG4GH1BC,False
VH01769,PH01769,Chevrolet,Equinox,2000,Red,93470.4,112850,Diesel,TPP4GKAA26UEMTSMN,False
VH01770,PH01770,Honda,CR-V,2000,Blue,109870.91,159907,Hybrid,HNPY9AYBT64H0A2ZL,False
VH01771,PH01771,Honda,CR-V,2003,BLACK,44925.63,24414,Hybrid,6H2CKL2TGFK9BTB4R,True
VH01772,PH01772,Mercedes,E-Class,2021,Grey,24330.97,166967,Petrol,DHZSXDAF2GA3SBY24,False
VH01773,PH01773,BMW,X5,2018,Silver,24315.21,31803,Ev,3S4DJZC979EXR30MW,False
VH01774,PH01774,Chevrolet,Spark,2020,white,99489.97,18913,Hybrid,5TBKPVUHHC3GHW88K,False
VH01775,PH01775,Audi,Q5,2007,gray,111052.28,60636,Diesel,BDHZYGMCGDY0RXEY1,True
VH01776,PH01776,Toyota,RAV4,2022,Blue,109936.56,182928,Petrol,9E4Z00PJDVWMJR3FP,True
VH01777,PH01777,Ford,Mustang,2001,Yellow,81843.06,193106,Petrol,MNDX6XL1EN7E12FM2,False
VH01778,PH01778,Toyota,Prius,2016,gray,98529.27,199561,Electric,A3KZLMMYELSUVMVTU,False
VH01779,PH01779,Honda,CR-V,2019,Silver,74338.49,3984,Diesel,DGNAE494426R2T2NY,False
VH01780,PH01780,Hyundai,Tucson,2008,Green,60203.54,198418,Petrol,3U066366KFNM0MNN9,False
VH01781,PH01781,Nissan,Leaf,2018,Black,19554.53,104857,Electric,21JXB14XWJR3SP0P5,False
VH01782,PH01782,Tesla,Model 3,2014,Yellow,92008.11,172488,Electric,HZ0YC6VL22MBM4K25,False
VH01783,PH01783,Ford,F-150,2010,Red,6993.06,130367,Electric,U06L4W32FMTC9CFYV,False
VH01784,PH01784,Tesla,Model Y,2018,white,19614.36,172909,Hybrid,D6Z4GM3DW3DFYDDPF,False
VH01785,PH01785,Honda,Pilot,2015,Black,60679.07,111913,Diesel,8SXW0867ELTAES6DJ,False
VH01786,PH01786,Hyundai,Sonata,2003,Black,102576.85,185585,Electric,YMLUPHUH4RF4WLWG0,False
VH01787,PH01787,Chevrolet,Malibu,2021,white,106623.37,193901,Ev,ZTV9LY692A8ZCBHU6,False
VH01788,PH01788,Audi,Q7,2003,BLACK,62050.4,152603,Ev,NL052AGZV9296V6F5,False
VH01789,PH01789,Nissan,Altima,2015,Silver,36706.54,151337,Diesel,JUBG4N94KK5E14CPN,True
VH01790,PH01790,Tesla,Model S,2016,Silver,51688.32,62044,Petrol,00TRHEBZ1L4K842W4,False
VH01791,PH01791,Chevrolet,Equinox,2007,Grey,30610.98,73255,Petrol,Z4FPUMDG8NRDR19C1,True
VH01792,PH01792,Hyundai,Sonata,2018,Silver,19566.05,110810,Ev,YBGF09HNF4PRF4PHU,False
VH01793,PH01793,Nissan,Rogue,2013,gray,31108.05,114313,Petrol,F78VXG3YZ4D926EX2,True
