policy_id,policyholder_id,vehicle_id,coverage_type,start_date,end_date,premium_usd,deductible_usd,is_active,agent_id,coverage_amount_usd
POL01591,PH01591,VH01591,Third Party Fire & Theft,2024-10-29,2025-10-29,0.0,1132.67,True,AGT012,141381.19
POL01592,PH01592,VH01592,Comprehensive,2023-09-27,2024-09-26,0.0,983.56,True,AGT026,41213.54
POL01593,PH01593,VH01593,Collision,2024-01-13,2025-01-12,2778.89,1162.18,False,AGT037,218957.23
POL01594,PH01594,VH01594,Comprehensive,2023-07-17,2024-07-16,0.0,1666.81,False,AGT038,199793.34
POL01595,PH01595,VH01595,Collision,2021-11-13,2021-11-12,2622.39,1526.96,False,AGT045,379066.07
POL01596,PH01596,VH01596,Comprehensive,2024-12-06,2025-12-06,632.31,919.5,False,AGT016,159756.54
POL01597,PH01597,VH01597,Collision,2021-09-24,2022-09-24,1536.13,311.55,True,AGT048,303924.49
POL01598,PH01598,VH01598,Comprehensive,2024-04-06,2025-04-06,4620.43,955.07,False,AGT040,380866.54
POL01599,PH01599,VH01599,Comprehensive,2020-08-17,2021-08-17,0.0,0.0,False,AGT033,340911.55
POL01600,PH01600,VH01600,Third Party Fire & Theft,2021-03-22,2022-03-22,0.0,1234.02,False,AGT027,119554.73
POL01601,PH01601,VH01601,Collision,2020-10-10,2021-10-10,0.0,894.46,False,AGT022,95935.15
POL01602,PH01602,VH01602,Collision,2020-06-05,2021-06-05,3606.63,1686.36,False,AGT015,343983.4
POL01603,PH01603,VH01603,Third Party,2024-03-15,2024-03-08,1381.15,1148.71,False,AGT007,38581.74
POL01604,PH01604,VH01604,Comprehensive,2020-06-13,2021-06-13,0.0,535.33,False,AGT006,49074.16
POL01605,PH01605,VH01605,Third Party,2020-04-07,2021-04-07,1103.31,870.64,False,AGT023,354248.23
POL01606,PH01606,VH01606,Third Party Fire & Theft,2022-03-14,2023-03-14,0.0,1933.18,False,AGT019,115112.18
POL01607,PH01607,VH01607,Collision,2023-08-25,2024-08-24,4978.21,979.35,False,AGT003,22950.03
POL01608,PH01608,VH01608,Third Party Fire & Theft,2024-08-30,2025-08-30,2004.02,1141.17,False,AGT018,40524.74
POL01609,PH01609,VH01609,Third Party Fire & Theft,2019-04-10,2020-04-09,0.0,1025.06,False,AGT050,124237.55
POL01610,PH01610,VH01610,Collision,2024-09-14,2025-09-14,4337.67,1704.78,True,AGT049,436584.58
POL01611,PH01611,VH01611,Third Party Fire & Theft,2021-07-15,2022-07-15,1032.38,1907.37,True,AGT027,12991.99
POL01612,PH01612,VH01612,Third Party Fire & Theft,2020-07-02,2021-07-02,4490.58,830.37,False,AGT024,236913.99
POL01613,PH01613,VH01613,Third Party,2022-02-26,2023-02-26,3868.4,1537.9,False,AGT042,243278.55
POL01614,PH01614,VH01614,Comprehensive,2022-06-14,2023-06-14,4885.5,1870.0,False,AGT018,144209.04
POL01615,PH01615,VH01615,Third Party Fire & Theft,2019-09-20,2020-09-19,3471.48,1361.41,False,AGT017,353085.69
POL01616,PH01616,VH01616,Third Party,2020-06-22,2021-06-22,2644.41,1300.21,False,AGT034,216939.88
POL01617,PH01617,VH01617,Comprehensive,2021-07-12,2022-07-12,0.0,1913.54,False,AGT046,159838.61
POL01618,PH01618,VH01618,Third Party,2019-03-18,2020-03-17,0.0,398.88,False,AGT012,107128.36
POL01619,PH01619,VH01619,Comprehensive,2019-10-01,2019-09-04,0.0,0.0,True,AGT045,360393.51
POL01620,PH01620,VH01620,Collision,2019-04-19,2020-04-18,4896.74,541.14,False,AGT027,474424.66
POL01621,PH01621,VH01621,Third Party Fire & Theft,2023-11-11,2024-11-10,609.37,0.0,False,AGT038,19042.52
POL01622,PH01622,VH01622,Collision,2020-04-06,2021-04-06,4204.54,1523.29,True,AGT018,237071.59
POL01623,PH01623,VH01623,Third Party Fire & Theft,2023-05-12,2024-05-11,4291.37,1305.61,True,AGT012,64162.7
POL01624,PH01624,VH01624,Third Party,2019-05-30,2020-05-29,2482.39,1669.78,False,AGT030,105986.94
POL01625,PH01625,VH01625,Collision,2022-06-15,2023-06-15,1457.57,224.42,False,AGT025,104258.75
POL01626,PH01626,VH01626,Collision,2020-01-20,2021-01-19,1230.54,755.94,True,AGT014,83826.91
POL01627,PH01627,VH01627,Collision,2023-02-09,2024-02-09,0.0,1682.03,False,AGT034,235407.31
POL01628,PH01628,VH01628,Comprehensive,2023-05-16,2024-05-15,4352.06,553.53,True,AGT038,118809.22
POL01629,PH01629,VH01629,Third Party,2021-12-02,2022-12-02,4077.61,1610.11,False,AGT045,396642.11
POL01630,PH01630,VH01630,Collision,2019-07-21,2020-07-20,3956.34,530.43,True,AGT021,188067.18
POL01631,PH01631,VH01631,Third Party,2021-08-13,2022-08-13,3651.92,0.0,False,AGT019,361867.47
POL01632,PH01632,VH01632,Collision,2019-03-14,2020-03-13,3596.75,684.71,False,AGT047,411840.7
POL01633,PH01633,VH01633,Third Party,2019-11-14,2020-11-13,2446.17,1506.2,True,AGT032,11649.58
POL01634,PH01634,VH01634,Comprehensive,2019-07-23,2020-07-22,2301.22,945.73,False,AGT034,155885.43
POL01635,PH01635,VH01635,Third Party Fire & Theft,2021-08-23,2022-08-23,0.0,913.52,False,AGT050,325083.16
POL01636,PH01636,VH01636,Collision,2023-04-06,2024-04-05,1178.68,962.74,False,AGT041,30731.98
POL01637,PH01637,VH01637,Collision,2024-06-07,2025-06-07,2635.97,1221.37,True,AGT036,367351.79
POL01638,PH01638,VH01638,Third Party,2021-01-01,2022-01-01,0.0,359.14,True,AGT023,487969.21
POL01639,PH01639,VH01639,Collision,2021-01-02,2022-01-02,2599.99,1567.4,False,AGT046,224424.52
POL01640,PH01640,VH01640,Third Party,2024-11-29,2025-11-29,0.0,289.61,False,AGT023,440195.62
POL01641,PH01641,VH01641,Third Party,2024-11-16,2025-11-16,3424.91,0.0,False,AGT032,419078.77
POL01642,PH01642,VH01642,Collision,2019-04-21,2020-04-20,0.0,0.0,False,AGT009,12457.97
POL01643,PH01643,VH01643,Comprehensive,2023-04-02,2024-04-01,0.0,1388.99,True,AGT002,379944.69
POL01644,PH01644,VH01644,Comprehensive,2019-03-30,2020-03-29,0.0,1303.66,False,AGT033,170995.61
POL01645,PH01645,VH01645,Third Party,2019-05-05,2020-05-04,2685.25,1097.37,False,AGT012,458800.41
POL01646,PH01646,VH01646,Comprehensive,2021-10-02,2022-10-02,0.0,443.12,False,AGT027,396295.42
POL01647,PH01647,VH01647,Third Party Fire & Theft,2023-11-10,2024-11-09,3364.58,1339.46,False,AGT045,457034.98
POL01648,PH01648,VH01648,Collision,2020-06-29,2021-06-29,0.0,245.48,False,AGT046,104483.6
POL01649,PH01649,VH01649,Comprehensive,2019-09-12,2020-09-11,4486.82,755.38,True,AGT026,102839.54
POL01650,PH01650,VH01650,Comprehensive,2022-02-18,2023-02-18,4683.94,1299.71,True,AGT026,297396.24
POL01651,PH01651,VH01651,Comprehensive,2019-05-20,2020-05-19,3058.68,300.51,False,AGT020,341899.91
POL01652,PH01652,VH01652,Third Party,2020-06-26,2021-06-26,2494.7,1468.1,True,AGT031,245794.0
POL01653,PH01653,VH01653,Third Party,2021-01-26,2022-01-26,4892.55,1829.16,False,AGT018,460488.59
POL01654,PH01654,VH01654,Third Party,2021-02-04,2022-02-04,0.0,1996.13,False,AGT025,306286.54
POL01655,PH01655,VH01655,Third Party,2024-07-02,2025-07-02,3370.69,879.64,False,AGT048,217513.97
POL01656,PH01656,VH01656,Third Party,2021-05-28,2022-05-28,377.84,1671.76,False,AGT004,115333.27
POL01657,PH01657,VH01657,Third Party,2020-04-04,2021-04-04,0.0,1288.4,False,AGT048,454414.03
POL01658,PH01658,VH01658,Third Party Fire & Theft,2021-09-19,2022-09-19,0.0,938.44,False,AGT024,448411.16
POL01659,PH01659,VH01659,Third Party Fire & Theft,2022-01-11,2023-01-11,722.67,0.0,False,AGT039,297247.58
POL01660,PH01660,VH01660,Third Party,2020-12-03,2021-12-03,4018.66,618.55,True,AGT041,130369.84
POL01661,PH01661,VH01661,Third Party Fire & Theft,2019-09-12,2020-09-11,0.0,636.51,False,AGT038,373350.37
POL01662,PH01662,VH01662,Comprehensive,2024-02-22,2025-02-21,4881.99,690.64,False,AGT004,472290.96
POL01663,PH01663,VH01663,Comprehensive,2023-08-24,2024-08-23,0.0,1439.77,True,AGT042,274110.71
POL01664,PH01664,VH01664,Comprehensive,2024-08-17,2025-08-17,4311.89,519.75,False,AGT040,246460.46
POL01665,PH01665,VH01665,Third Party,2022-01-13,2023-01-13,0.0,1132.95,False,AGT032,168951.71
POL01666,PH01666,VH01666,Comprehensive,2024-04-07,2025-04-07,1082.93,1830.49,False,AGT047,65893.12
POL01667,PH01667,VH01667,Third Party Fire & Theft,2020-06-18,2021-06-18,0.0,1164.79,False,AGT035,461233.05
POL01668,PH01668,VH01668,Third Party,2023-09-25,2024-09-24,2393.75,726.38,False,AGT044,425027.43
POL01669,PH01669,VH01669,Third Party Fire & Theft,2022-03-07,2023-03-07,2309.04,1636.45,True,AGT045,455975.95
POL01670,PH01670,VH01670,Comprehensive,2020-11-22,2021-11-22,0.0,303.18,False,AGT006,414455.16
POL01671,PH01671,VH01671,Collision,2019-12-31,2020-12-30,0.0,423.59,False,AGT010,458001.8
POL01672,PH01672,VH01672,Third Party Fire & Theft,2022-11-26,2023-11-26,3020.89,557.79,True,AGT020,41006.84
POL01673,PH01673,VH01673,Collision,2019-03-16,2020-03-15,0.0,0.0,False,AGT001,250851.69
POL01674,PH01674,VH01674,Third Party Fire & Theft,2022-08-18,2023-08-18,0.0,1621.52,False,AGT003,396609.57
POL01675,PH01675,VH01675,Third Party,2019-12-28,2020-12-27,0.0,1930.35,False,AGT002,46255.93
POL01676,PH01676,VH01676,Collision,2022-10-15,2023-10-15,4892.42,211.42,False,AGT027,199882.55
POL01677,PH01677,VH01677,Collision,2019-11-02,2020-11-01,2057.33,1266.41,False,AGT019,213762.21
POL01678,PH01678,VH01678,Comprehensive,2020-02-21,2021-02-20,0.0,1783.01,False,AGT007,426640.36
POL01679,PH01679,VH01679,Third Party,2021-07-21,2022-07-21,1669.31,1756.85,False,AGT022,11639.44
POL01680,PH01680,VH01680,Third Party Fire & Theft,2019-05-17,2020-05-16,2162.36,1019.03,False,AGT014,376164.57
POL01681,PH01681,VH01681,Comprehensive,2022-02-21,2023-02-21,0.0,1713.76,False,AGT002,450750.66
POL01682,PH01682,VH01682,Third Party,2024-04-09,2025-04-09,4451.39,1802.58,False,AGT048,79575.29
POL01683,PH01683,VH01683,Third Party Fire & Theft,2020-03-26,2021-03-26,2270.8,1547.33,False,AGT027,348420.83
POL01684,PH01684,VH01684,Third Party,2022-05-28,2023-05-28,0.0,346.17,False,AGT047,144177.16
POL01685,PH01685,VH01685,Comprehensive,2024-05-12,2024-04-19,3003.47,1923.7,False,AGT023,54498.06
POL01686,PH01686,VH01686,Comprehensive,2019-02-04,2020-02-04,3179.14,1441.61,False,AGT005,111399.8
POL01687,PH01687,VH01687,Third Party,2023-03-21,2024-03-20,3625.25,822.14,False,AGT025,31086.8
POL01688,PH01688,VH01688,Comprehensive,2019-12-05,2019-11-07,1210.67,1454.37,False,AGT026,135206.39
POL01689,PH01689,VH01689,Collision,2020-11-21,2021-11-21,1028.53,798.86,False,AGT008,114791.41
POL01690,PH01690,VH01690,Collision,2023-08-12,2024-08-11,793.29,1214.26,True,AGT011,341175.16
POL01691,PH01691,VH01691,Third Party,2022-08-21,2023-08-21,0.0,881.83,False,AGT050,118351.56
POL01692,PH01692,VH01692,Collision,2019-03-15,2020-03-14,4384.08,467.36,True,AGT011,63468.48
POL01693,PH01693,VH01693,Comprehensive,2021-08-10,2022-08-10,2793.26,1428.59,False,AGT029,306176.56
POL01694,PH01694,VH01694,Comprehensive,2021-05-27,2022-05-27,0.0,601.21,True,AGT021,408473.76
POL01695,PH01695,VH01695,Third Party Fire & Theft,2023-12-24,2024-12-23,0.0,837.16,True,AGT032,375397.26
POL01696,PH01696,VH01696,Third Party,2022-05-21,2023-05-21,4958.53,1889.74,False,AGT020,409652.49
POL01697,PH01697,VH01697,Comprehensive,2022-08-08,2023-08-08,2448.59,365.14,True,AGT025,382759.54
POL01698,PH01698,VH01698,Collision,2020-10-05,2021-10-05,0.0,1682.89,False,AGT011,442307.34
POL01699,PH01699,VH01699,Third Party,2023-03-20,2024-03-19,1464.41,1723.99,True,AGT042,87952.8
POL01700,PH01700,VH01700,Collision,2023-09-18,2024-09-17,0.0,1679.67,False,AGT040,359642.24
POL01701,PH01701,VH01701,Collision,2021-12-21,2022-12-21,0.0,564.53,False,AGT041,122732.25
POL01702,PH01702,VH01702,Third Party,2023-02-05,2024-02-05,0.0,1904.94,True,AGT006,488524.85
POL01703,PH01703,VH01703,Comprehensive,2022-07-26,2023-07-26,3022.41,1660.07,False,AGT029,323034.46
POL01704,PH01704,VH01704,Collision,2023-02-16,2024-02-16,3047.72,0.0,False,AGT024,453430.35
POL01705,PH01705,VH01705,Collision,2019-11-01,2020-10-31,0.0,1762.38,False,AGT002,36247.09
POL01706,PH01706,VH01706,Comprehensive,2023-01-01,2024-01-01,2494.2,1389.38,False,AGT032,419576.17
POL01707,PH01707,VH01707,Collision,2019-10-04,2020-10-03,0.0,851.11,False,AGT012,263153.88
POL01708,PH01708,VH01708,Comprehensive,2022-04-21,2023-04-21,4062.7,1985.2,False,AGT011,366943.41
POL01709,PH01709,VH01709,Third Party,2022-05-09,2023-05-09,0.0,1678.65,False,AGT017,404335.65
POL01710,PH01710,VH01710,Third Party Fire & Theft,2022-10-09,2023-10-09,2570.12,1891.64,True,AGT034,462532.6
POL01711,PH01711,VH01711,Third Party,2021-07-19,2022-07-19,3723.05,1643.15,True,AGT003,348659.43
POL01712,PH01712,VH01712,Third Party,2020-01-23,2020-01-18,1577.53,423.42,True,AGT026,402131.93
POL01713,PH01713,VH01713,Comprehensive,2024-05-03,2025-05-03,629.52,488.41,True,AGT046,332242.2
POL01714,PH01714,VH01714,Comprehensive,2021-10-18,2022-10-18,771.67,1460.12,True,AGT016,79457.46
POL01715,PH01715,VH01715,Comprehensive,2020-01-06,2021-01-05,4615.68,645.57,False,AGT028,415869.26
POL01716,PH01716,VH01716,Third Party Fire & Theft,2024-02-14,2024-01-28,4069.73,785.56,False,AGT037,308809.17
POL01717,PH01717,VH01717,Comprehensive,2019-09-22,2020-09-21,2561.01,243.07,False,AGT013,141151.13
POL01718,PH01718,VH01718,Third Party,2021-08-25,2022-08-25,3554.04,1426.32,True,AGT005,369576.32
POL01719,PH01719,VH01719,Third Party,2023-12-05,2024-12-04,3924.29,645.25,False,AGT014,257334.46
POL01720,PH01720,VH01720,Collision,2024-08-11,2025-08-11,0.0,889.13,True,AGT007,287236.98
POL01721,PH01721,VH01721,Third Party,2020-05-01,2021-05-01,315.88,0.0,False,AGT021,245272.59
POL01722,PH01722,VH01722,Comprehensive,2022-08-25,2023-08-25,969.1,1603.8,True,AGT049,18237.07
POL01723,PH01723,VH01723,Comprehensive,2020-09-18,2020-08-30,3644.14,1210.15,False,AGT004,395807.57
POL01724,PH01724,VH01724,Third Party Fire & Theft,2024-06-08,2025-06-08,0.0,766.86,True,AGT045,344172.73
POL01725,PH01725,VH01725,Comprehensive,2020-06-27,2021-06-27,0.0,1344.85,True,AGT030,12576.21
POL01726,PH01726,VH01726,Collision,2020-08-06,2021-08-06,4538.73,1936.3,False,AGT022,88214.25
POL01727,PH01727,VH01727,Comprehensive,2019-06-04,2020-06-03,0.0,0.0,False,AGT017,206529.27
POL01728,PH01728,VH01728,Collision,2024-11-26,2025-11-26,0.0,1045.85,True,AGT014,429017.88
POL01729,PH01729,VH01729,Third Party,2020-05-25,2021-05-25,3181.08,699.63,True,AGT023,42772.07
POL01730,PH01730,VH01730,Third Party,2024-05-13,2025-05-13,2392.83,228.23,False,AGT004,177669.55
POL01731,PH01731,VH01731,Collision,2020-08-28,2021-08-28,3131.62,366.89,False,AGT010,323907.44
POL01732,PH01732,VH01732,Third Party,2023-02-18,2024-02-18,865.39,823.24,False,AGT031,487552.11
POL01733,PH01733,VH01733,Third Party,2021-10-23,2022-10-23,0.0,1140.55,False,AGT040,413398.39
POL01734,PH01734,VH01734,Comprehensive,2023-07-07,2024-07-06,0.0,0.0,False,AGT014,149879.06
POL01735,PH01735,VH01735,Comprehensive,2021-01-27,2022-01-27,0.0,796.81,False,AGT013,490649.59
POL01736,PH01736,VH01736,Third Party Fire & Theft,2021-12-01,2022-12-01,4405.1,1999.25,False,AGT004,201071.51
POL01737,PH01737,VH01737,Third Party Fire & Theft,2022-08-02,2023-08-02,1422.77,1060.36,False,AGT035,242321.94
POL01738,PH01738,VH01738,Third Party,2021-06-28,2022-06-28,0.0,1594.03,True,AGT040,132880.17
POL01739,PH01739,VH01739,Collision,2019-05-08,2020-05-07,1787.41,1493.12,False,AGT022,205806.64
POL01740,PH01740,VH01740,Comprehensive,2021-10-18,2022-10-18,4203.08,1064.83,False,AGT010,414949.18
POL01741,PH01741,VH01741,Third Party Fire & Theft,2024-03-08,2025-03-08,4611.04,1564.56,False,AGT008,152011.7
POL01742,PH01742,VH01742,Third Party,2023-05-31,2024-05-30,0.0,1721.06,False,AGT031,112203.02
POL01743,PH01743,VH01743,Third Party,2023-08-27,2024-08-26,1624.2,1061.25,True,AGT044,29246.1
POL01744,PH01744,VH01744,Third Party,2020-04-01,2021-04-01,0.0,1933.8,False,AGT019,333855.36
POL01745,PH01745,VH01745,Collision,2020-11-08,2021-11-08,0.0,530.36,True,AGT020,40740.47
POL01746,PH01746,VH01746,Third Party Fire & Theft,2021-11-20,2021-11-04,2949.71,615.92,False,AGT035,472162.96
POL01747,PH01747,VH01747,Collision,2019-08-09,2020-08-08,2344.25,663.56,False,AGT011,196496.3
POL01748,PH01748,VH01748,Collision,2023-03-08,2024-03-07,0.0,1741.28,False,AGT005,398750.06
POL01749,PH01749,VH01749,Comprehensive,2022-01-03,2023-01-03,0.0,1798.32,False,AGT047,135268.95
POL01750,PH01750,VH01750,Third Party,2022-07-30,2023-07-30,3955.94,750.2,False,AGT012,347591.98
POL01751,PH01751,VH01751,Comprehensive,2022-08-09,2023-08-09,526.46,1711.45,True,AGT050,325699.78
POL01752,PH01752,VH01752,Collision,2020-03-02,2021-03-02,1049.68,1901.89,False,AGT027,107742.46
POL01753,PH01753,VH01753,Third Party Fire & Theft,2019-09-28,2020-09-27,1286.2,1453.77,False,AGT008,462072.14
POL01754,PH01754,VH01754,Third Party Fire & Theft,2022-01-27,2023-01-27,4009.08,0.0,False,AGT028,367846.84
POL01755,PH01755,VH01755,Third Party Fire & Theft,2023-02-24,2024-02-24,4461.05,1064.04,False,AGT004,391800.65
POL01756,PH01756,VH01756,Third Party,2021-12-28,2022-12-28,2756.74,800.15,False,AGT040,152053.72
POL01757,PH01757,VH01757,Collision,2019-08-30,2020-08-29,3898.29,514.81,False,AGT038,184935.89
POL01758,PH01758,VH01758,Third Party,2021-03-04,2022-03-04,4325.33,897.96,False,AGT033,239050.65
POL01759,PH01759,VH01759,Third Party,2024-10-12,2025-10-12,1714.09,1133.13,False,AGT047,32112.17
POL01760,PH01760,VH01760,Comprehensive,2024-11-07,2025-11-07,0.0,318.68,False,AGT020,143798.55
POL01761,PH01761,VH01761,Collision,2019-06-11,2020-06-10,3128.78,1540.62,False,AGT044,254789.43
POL01762,PH01762,VH01762,Third Party,2019-07-20,2020-07-19,1982.88,704.28,False,AGT050,23512.1
POL01763,PH01763,VH01763,Third Party,2023-01-24,2024-01-24,3950.44,829.39,False,AGT029,477170.23
POL01764,PH01764,VH01764,Comprehensive,2019-08-02,2020-08-01,3848.05,1415.24,False,AGT048,122453.64
POL01765,PH01765,VH01765,Comprehensive,2020-02-08,2021-02-07,3493.3,0.0,False,AGT030,426794.96
POL01766,PH01766,VH01766,Comprehensive,2022-02-24,2023-02-24,4677.73,868.86,True,AGT022,115674.54
POL01767,PH01767,VH01767,Third Party,2021-10-25,2022-10-25,373.46,997.13,False,AGT049,307742.27
POL01768,PH01768,VH01768,Third Party,2023-01-13,2024-01-13,1067.26,1536.06,False,AGT036,255453.34
POL01769,PH01769,VH01769,Collision,2023-12-31,2024-12-30,3613.32,990.49,True,AGT024,394490.73
POL01770,PH01770,VH01770,Third Party,2019-12-31,2020-12-30,0.0,0.0,False,AGT013,429125.54
POL01771,PH01771,VH01771,Third Party,2020-06-24,2021-06-24,3945.55,1602.76,False,AGT003,382821.19
POL01772,PH01772,VH01772,Third Party Fire & Theft,2020-11-26,2021-11-26,1565.94,1939.09,False,AGT015,483666.67
POL01773,PH01773,VH01773,Third Party Fire & Theft,2019-04-29,2020-04-28,0.0,666.75,False,AGT050,446598.36
POL01774,PH01774,VH01774,Comprehensive,2022-07-21,2023-07-21,4208.53,1802.07,True,AGT002,36384.69
POL01775,PH01775,VH01775,Third Party Fire & Theft,2019-07-25,2020-07-24,1139.67,315.38,False,AGT024,221819.77
POL01776,PH01776,VH01776,Collision,2022-06-12,2023-06-12,497.43,1005.24,False,AGT025,358293.65
POL01777,PH01777,VH01777,Third Party,2024-07-03,2025-07-03,0.0,420.17,False,AGT039,269530.85
POL01778,PH01778,VH01778,Third Party,2019-05-27,2020-05-26,958.28,0.0,True,AGT019,76326.03
POL01779,PH01779,VH01779,Collision,2021-06-19,2022-06-19,2780.21,706.58,True,AGT048,16427.25
POL01780,PH01780,VH01780,Third Party,2020-02-18,2021-02-17,4841.96,1258.42,True,AGT049,411920.17
POL01781,PH01781,VH01781,Third Party Fire & Theft,2023-11-03,2024-11-02,0.0,642.69,True,AGT001,133062.91
POL01782,PH01782,VH01782,Third Party,2024-04-10,2025-04-10,3221.25,628.01,True,AGT026,116924.65
POL01783,PH01783,VH01783,Third Party,2019-01-18,2020-01-18,0.0,724.48,True,AGT021,360618.25
POL01784,PH01784,VH01784,Third Party Fire & Theft,2022-06-11,2023-06-11,4472.86,1912.49,False,AGT013,373571.94
POL01785,PH01785,VH01785,Third Party,2022-09-10,2023-09-10,0.0,214.9,False,AGT020,137452.82
POL01786,PH01786,VH01786,Third Party Fire & Theft,2023-07-26,2024-07-25,2888.89,1040.16,False,AGT046,180611.91
POL01787,PH01787,VH01787,Third Party,2020-09-02,2021-09-02,0.0,675.21,True,AGT012,184871.67
POL01788,PH01788,VH01788,Comprehensive,2020-11-18,2021-11-18,0.0,0.0,False,AGT002,168182.13
POL01789,PH01789,VH01789,Third Party Fire & Theft,2019-07-20,2020-07-19,0.0,1300.21,False,AGT032,358840.08
POL01790,PH01790,VH01790,Third Party,2024-12-24,2025-12-24,2885.99,1666.54,True,AGT033,148472.67
POL01791,PH01791,VH01791,Comprehensive,2022-06-08,2023-06-08,3672.71,1332.39,True,AGT032,17758.09
POL01792,PH01792,VH01792,Third Party Fire & Theft,2019-02-20,2020-02-20,2718.06,731.07,False,AGT012,83374.41
POL01793,PH01793,VH01793,Third Party Fire & Theft,2024-01-28,2025-01-27,2411.28,1811.19,False,AGT019,134533.2
POL01794,PH01794,VH01794,Collision,2019-02-22,2020-02-22,1540.15,1120.51,True,AGT041,185796.8
POL01795,PH01795,VH01795,Comprehensive,2021-01-10,2022-01-10,3632.75,0.0,False,AGT014,460663.81
POL01796,PH01796,VH01796,Third Party,2019-12-08,2020-12-07,3207.61,518.87,False,AGT003,353658.56
POL01797,PH01797,VH01797,Collision,2020-08-28,2021-08-28,3817.47,775.86,False,AGT039,496303.81
POL01798,PH01798,VH01798,Collision,2019-03-21,2020-03-20,0.0,1517.8,False,AGT011,475501.33
POL01799,PH01799,VH01799,Third Party Fire & Theft,2021-12-31,2022-12-31,0.0,866.8,True,AGT009,189874.55
POL01800,PH01800,VH01800,Third Party Fire & Theft,2020-12-20,2021-12-20,3296.8,316.54,False,AGT009,74811.84
POL01801,PH01801,VH01801,Collision,2021-11-22,2022-11-22,4749.93,451.13,False,AGT018,483453.45
POL01802,PH01802,VH01802,Third Party,2020-09-19,2021-09-19,1186.11,210.74,False,AGT031,103562.75
POL01803,PH01803,VH01803,Third Party,2019-03-01,2020-02-29,4484.53,1075.6,True,AGT031,307134.98
POL01804,PH01804,VH01804,Third Party Fire & Theft,2023-01-09,2024-01-09,0.0,583.16,True,AGT001,82490.93
POL01805,PH01805,VH01805,Third Party Fire & Theft,2022-10-16,2023-10-16,2992.76,1395.51,False,AGT040,230187.83
POL01806,PH01806,VH01806,Third Party,2020-07-06,2021-07-06,4030.25,1278.31,False,AGT024,181538.72
POL01807,PH01807,VH01807,Collision,2020-06-26,2021-06-26,0.0,837.45,True,AGT015,213329.63
POL01808,PH01808,VH01808,Third Party,2023-09-05,2024-09-04,4232.98,980.72,False,AGT049,89661.06
POL01809,PH01809,VH01809,Collision,2022-03-27,2023-03-27,0.0,804.97,False,AGT012,215166.92
POL01810,PH01810,VH01810,Collision,2022-03-10,2023-03-10,1310.5,493.52,False,AGT008,265680.44
POL01811,PH01811,VH01811,Comprehensive,2023-03-16,2024-03-15,1814.46,416.86,False,AGT005,332078.83
POL01812,PH01812,VH01812,Collision,2021-07-09,2022-07-09,0.0,795.6,False,AGT024,459708.39
POL01813,PH01813,VH01813,Third Party,2022-12-01,2023-12-01,1034.92,755.82,False,AGT001,265347.79
POL01814,PH01814,VH01814,Collision,2023-02-16,2024-02-16,4613.3,1303.14,False,AGT037,420593.96
POL01815,PH01815,VH01815,Third Party,2023-10-18,2024-10-17,0.0,842.28,False,AGT014,40789.89
POL01816,PH01816,VH01816,Collision,2021-02-03,2022-02-03,1531.91,269.87,True,AGT010,133820.32
POL01817,PH01817,VH01817,Collision,2020-09-23,2021-09-23,0.0,492.54,False,AGT002,432910.78
POL01818,PH01818,VH01818,Third Party,2020-08-01,2021-08-01,2345.71,231.56,True,AGT031,165440.86
POL01819,PH01819,VH01819,Collision,2020-11-21,2021-11-21,0.0,1331.86,True,AGT037,431451.89
POL01820,PH01820,VH01820,Comprehensive,2024-03-13,2025-03-13,3184.57,1409.78,False,AGT023,351084.55
POL01821,PH01821,VH01821,Comprehensive,2021-07-20,2022-07-20,0.0,0.0,True,AGT003,480700.02
POL01822,PH01822,VH01822,Comprehensive,2023-04-04,2024-04-03,0.0,0.0,True,AGT042,273286.13
POL01823,PH01823,VH01823,Third Party,2021-06-21,2022-06-21,0.0,0.0,False,AGT019,496591.9
POL01824,PH01824,VH01824,Comprehensive,2024-05-08,2025-05-08,1615.95,1610.34,False,AGT047,414427.3
POL01825,PH01825,VH01825,Third Party Fire & Theft,2023-12-28,2024-12-27,0.0,557.34,False,AGT031,38630.74
POL01826,PH01826,VH01826,Third Party,2022-07-03,2023-07-03,3098.57,971.12,False,AGT050,232568.44
POL01827,PH01827,VH01827,Third Party Fire & Theft,2019-01-20,2020-01-20,4383.49,434.64,False,AGT009,321620.59
POL01828,PH01828,VH01828,Collision,2020-01-29,2021-01-28,2272.42,389.55,True,AGT004,173908.15
POL01829,PH01829,VH01829,Third Party,2023-02-21,2024-02-21,0.0,1028.52,True,AGT001,159280.71
POL01830,PH01830,VH01830,Comprehensive,2024-04-18,2025-04-18,3140.78,645.7,False,AGT050,305999.89
POL01831,PH01831,VH01831,Third Party,2021-06-10,2022-06-10,807.48,659.4,False,AGT027,464902.32
POL01832,PH01832,VH01832,Comprehensive,2020-04-22,2021-04-22,3427.41,0.0,False,AGT044,298920.01
POL01833,PH01833,VH01833,Third Party Fire & Theft,2021-10-26,2022-10-26,3571.79,1775.37,True,AGT016,270648.29
POL01834,PH01834,VH01834,Comprehensive,2024-12-27,2025-12-27,0.0,1139.54,True,AGT015,346358.03
POL01835,PH01835,VH01835,Comprehensive,2019-09-04,2020-09-03,0.0,0.0,False,AGT035,59781.37
